"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA1",2016,9,0.0252732054211413,0.024730520855173,37
"CA1",2016,10,0.0299187702894418,0.028975761168389,37
"CA1",2016,3,0.00491686460335773,0.00604334981161085,38
"CA1",2016,4,0.00509620273848278,0.00483546575607026,38
"CA1",2016,5,0.0200343748582793,0.0199623037805063,38
"CA1",2016,6,0.0157857151953766,0.0153489308824614,38
"CA1",2016,7,0.0211228715581901,0.0207685252951653,38
"CA1",2016,8,0.0199939028401228,0.0192386422685533,38
"CA1",2016,9,0.0252771973953205,0.024733800727401,38
"CA1",2016,10,0.0299187702894418,0.028975761168389,38
"CA1",2016,3,0.00416435438822849,0.00472907951689396,39
"CA1",2016,4,0.0119541013930929,0.0116182619844984,39
"CA1",2016,5,0.0166758007073133,0.0163369526811086,39
"CA1",2016,6,0.0189740160682269,0.0185867320494154,39
"CA1",2016,7,0.0192427753535123,0.0187428569142346,39
"CA1",2016,8,0.0203579433404452,0.0198402766046394,39
"CA1",2016,9,0.0248523734594568,0.0242523216664123,39
"CA1",2016,10,0.0299187702894418,0.028975761168389,39
"CA1",2016,3,0.00269501837036547,0.00419653127901543,40
"CA1",2016,4,0.0125463993153586,0.0126085150297285,40
"CA1",2016,5,0.018378711107989,0.01813347120378,40
"CA1",2016,6,0.0190832421215133,0.0184860995433292,40
"CA1",2016,7,0.0168960293477371,0.0164477521283164,40
"CA1",2016,8,0.0241913368723512,0.0237597468644015,40
"CA1",2016,9,0.0257507095829204,0.0250669608742945,40
"CA1",2016,10,0.0299187702894418,0.028975761168389,40
"CA1",2016,3,0.016670203506307,0.0181036893051837,41
"CA1",2016,4,0.00979549791342561,0.00944492531660065,41
"CA1",2016,5,0.0100873915488872,0.00952709714729958,41
"CA1",2016,6,0.0256396408108366,0.0255705178094458,41
"CA1",2016,7,0.0181614751462442,0.0176945489871498,41
"CA1",2016,8,0.0243664159582126,0.023930430323845,41
"CA1",2016,9,0.0252732054211413,0.024730520855173,41
"CA1",2016,10,0.0299187702894418,0.028975761168389,41
"CA1",2016,3,0.00394671323539422,0.00515777366368222,42
"CA1",2016,4,0.0125385696365994,0.0118919022799546,42
"CA1",2016,5,0.0181019767397648,0.0179288018403105,42
"CA1",2016,6,0.0198693500293711,0.0194063417725219,42
"CA1",2016,7,0.0201997896121233,0.019924656290538,42
"CA1",2016,8,0.0202683744386629,0.019722290499226,42
"CA1",2016,9,0.0248132950561085,0.0243610042805393,42
"CA1",2016,10,0.0299187702894418,0.028975761168389,42
"CA1",2016,3,0.00885585348096464,0.0100625421401043,43
"CA1",2016,4,0.0117364989756827,0.0113811647106735,43
"CA1",2016,5,0.012116079545551,0.0112568180770561,43
