"sample_size","county_id","att","attempt"
9,"orangeCA",-0.0027843487165831,1
9,"placerCA",0.0112789187820383,1
9,"plumasCA",0.0991390482745057,1
9,"riversideCA",-0.00748270625195715,1
9,"sacramentoCA",-0.00997946374664288,1
9,"san benitoCA",0.0556928223414592,1
9,"san bernardinoCA",-0.0409052659440574,1
9,"san diegoCA",0.0076034388030024,1
9,"san franciscoCA",0.0752748299792348,1
9,"san joaquinCA",0.037797959039622,1
9,"san luis obispoCA",0.0433858492439854,1
9,"san mateoCA",-0.0112476158063106,1
9,"santa barbaraCA",0.0129489507643861,1
9,"santa claraCA",0.061814023698822,1
9,"santa cruzCA",0.0394465775621405,1
9,"shastaCA",0.0129876427564243,1
9,"sierraCA",0.125216550385813,1
9,"siskiyouCA",0.120194976937624,1
9,"solanoCA",-0.000627748729253395,1
9,"sonomaCA",-0.0102640026706173,1
9,"stanislausCA",0.126021418456601,1
9,"tollandCT",0.135127197611659,1
9,"trinityCA",0.0843053922094756,1
9,"tulareCA",0.0152860888434487,1
9,"tuolumneCA",-0.0282984959267394,1
9,"venturaCA",0.0153749250712271,1
9,"windhamCT",0.0539801204546846,1
9,"yoloCA",0.0254999237401891,1
9,"yubaCA",0.0214444955066549,1
10,"alamedaCA",-0.0995690466645433,1
10,"alpineCA",-0.216211850772176,1
10,"amadorCA",-0.0535865763736656,1
10,"butteCA",-0.0519072779338692,1
10,"calaverasCA",-0.00626032530855975,1
10,"colusaCA",-0.0163496707089193,1
10,"contra costaCA",-0.0537674024297629,1
10,"del norteCA",-0.0230859592893953,1
10,"el doradoCA",-0.0537101548582294,1
10,"fairfieldCT",-0.0271095404063202,1
10,"fresnoCA",-0.00288913040115566,1
10,"glennCA",0.00265835632279285,1
10,"hartfordCT",-0.00628033897426781,1
10,"humboldtCA",-0.0224611086201825,1
10,"imperialCA",-0.18972751595394,1
10,"inyoCA",-0.120080250665199,1
10,"kernCA",0.0177336897392274,1
10,"kingsCA",0.00794019981797754,1
10,"lassenCA",0.101676286750855,1
10,"litchfieldCT",0.0227791373881052,1
10,"los angelesCA",0.0138932560272332,1
10,"maderaCA",-0.0352871267582882,1
10,"marinCA",-0.0481859052164545,1
10,"mariposaCA",-0.0374984831522604,1
10,"mendocinoCA",0.0649066428642677,1
10,"mercedCA",0.0629963496495094,1
10,"middlesexCT",0.0278284557472359,1
10,"modocCA",-0.0350328760131499,1
10,"montereyCA",0.0139179555258307,1
10,"napaCA",0.0118135921104354,1
10,"nevadaCA",-0.0426616840706019,1
10,"new havenCT",-0.0440773934361529,1
10,"new londonCT",0.00545770726034778,1
10,"orangeCA",0.00027053890947955,1
10,"placerCA",0.0200857227525041,1
10,"plumasCA",0.100092564948625,1
10,"riversideCA",0.0106430308077049,1
10,"sacramentoCA",-0.017517726655601,1
10,"san benitoCA",0.0490188646086611,1
10,"san bernardinoCA",-0.031153478025605,1
10,"san diegoCA",-0.017864243447604,1
10,"san franciscoCA",0.0827870403511567,1
10,"san joaquinCA",0.0306241977500174,1
10,"san luis obispoCA",0.043150465161789,1
10,"san mateoCA",-0.023159897998474,1
10,"santa barbaraCA",0.00977107276777564,1
10,"santa claraCA",0.0562044576168592,1
10,"santa cruzCA",0.0412309012242584,1
10,"shastaCA",0.0112515882514485,1
10,"sierraCA",0.122778507101911,1
10,"siskiyouCA",0.115166986901798,1
10,"solanoCA",-0.0102627821010529,1
10,"sonomaCA",-0.0027628965397257,1
10,"stanislausCA",0.115629198575842,1
10,"tollandCT",0.0916393715814335,1
10,"trinityCA",0.0970816148233234,1
10,"tulareCA",0.0230853573925507,1
10,"tuolumneCA",-0.0379671455270378,1
10,"venturaCA",0.0143238339863818,1
10,"windhamCT",0.0580603986859173,1
10,"yoloCA",0.0290084331240025,1
10,"yubaCA",0.0205042435900498,1
3,"alamedaCA",-0.0910783604213036,2
3,"alpineCA",-0.203687273186717,2
3,"amadorCA",-0.00165867048366831,2
3,"butteCA",-0.0509582717720266,2
3,"calaverasCA",0.0181447945438649,2
3,"colusaCA",-0.0324708938060687,2
3,"contra costaCA",-0.0363783732877791,2
3,"del norteCA",-0.00890214405751101,2
3,"el doradoCA",-0.0451647918283042,2
3,"fairfieldCT",-0.0246405690542696,2
3,"fresnoCA",0.0248867266490346,2
3,"glennCA",-0.025281509703624,2
3,"hartfordCT",-0.00649894084387283,2
3,"humboldtCA",-0.0165726164560313,2
3,"imperialCA",-0.14846533070517,2
3,"inyoCA",-0.12520369751377,2
3,"kernCA",0.0206256921446875,2
3,"kingsCA",0.0285526284750044,2
3,"lassenCA",0.0948676183594318,2
3,"litchfieldCT",0.0444525664250232,2
3,"los angelesCA",0.0141308822896969,2
3,"maderaCA",-0.0287317223847961,2
3,"marinCA",-0.0481270450596822,2
3,"mariposaCA",-0.0393870536351226,2
3,"mendocinoCA",0.0573325750188457,2
3,"mercedCA",0.0648113845502669,2
3,"middlesexCT",0.0309176218700602,2
3,"modocCA",-0.035285758395106,2
3,"montereyCA",0.0183214855914146,2
3,"napaCA",0.0779191008931682,2
3,"nevadaCA",-0.0512736146815383,2
3,"new havenCT",-0.0350778086077179,2
3,"new londonCT",0.0157776472001396,2
3,"orangeCA",0.0131991670623218,2
3,"placerCA",0.0206922380714491,2
3,"plumasCA",0.100599151126535,2
3,"riversideCA",0.0084260992456003,2
3,"sacramentoCA",0.00978680096231438,2
3,"san benitoCA",0.0579326342270949,2
3,"san bernardinoCA",-0.0198824234268588,2
3,"san diegoCA",0.0218508457424864,2
3,"san franciscoCA",0.0860583679472517,2
3,"san joaquinCA",0.0426597619076468,2
3,"san luis obispoCA",0.0438059500251059,2
3,"san mateoCA",-0.0127599641102943,2
3,"santa barbaraCA",-0.00811750322421692,2
3,"santa claraCA",0.0680319035642602,2
3,"santa cruzCA",0.0431049539616935,2
3,"shastaCA",-0.00109784089710723,2
3,"sierraCA",0.161975990684326,2
3,"siskiyouCA",0.127276062541477,2
3,"solanoCA",-0.00701959335851352,2
3,"sonomaCA",0.0348765993452575,2
3,"stanislausCA",0.104960518771578,2
3,"tollandCT",0.128688255057846,2
3,"trinityCA",0.0716174941246336,2
3,"tulareCA",0.0188674546417762,2
3,"tuolumneCA",-0.0295296461242919,2
3,"venturaCA",-0.00279228902462469,2
3,"windhamCT",0.0693874212516314,2
3,"yoloCA",0.0297814583562704,2
3,"yubaCA",0.0242752176150196,2
4,"alamedaCA",-0.102672765303543,2
4,"alpineCA",-0.215209044584643,2
4,"amadorCA",0.0145986882393099,2
4,"butteCA",-0.0453417067038266,2
4,"calaverasCA",-0.00406912118014307,2
4,"colusaCA",-0.0353892586004072,2
4,"contra costaCA",-0.0384864205301112,2
4,"del norteCA",-0.0206172174949034,2
4,"el doradoCA",-0.0550864153189895,2
4,"fairfieldCT",-0.0348463428363764,2
4,"fresnoCA",0.018157451652447,2
4,"glennCA",-0.00313022063688315,2
4,"hartfordCT",-0.0142683066964103,2
4,"humboldtCA",-0.0301099816193052,2
4,"imperialCA",-0.163846969135008,2
4,"inyoCA",-0.124315276735596,2
4,"kernCA",0.0202003019357296,2
4,"kingsCA",0.0183176138719422,2
4,"lassenCA",0.0998530344462027,2
4,"litchfieldCT",0.0392844286662627,2
4,"los angelesCA",0.00891318876501368,2
4,"maderaCA",-0.0402461252386007,2
4,"marinCA",-0.0449057643401205,2
4,"mariposaCA",-0.0450782456380346,2
4,"mendocinoCA",0.0502528008745659,2
4,"mercedCA",0.0709733327903608,2
4,"middlesexCT",0.0470659721504127,2
4,"modocCA",-0.0273670798430608,2
4,"montereyCA",-0.000239631180513801,2
4,"napaCA",0.0558841090392855,2
4,"nevadaCA",-0.0495584780495846,2
4,"new havenCT",-0.0490672628197024,2
4,"new londonCT",0.013068899318947,2
4,"orangeCA",0.0261960015413991,2
4,"placerCA",0.0337469595688975,2
4,"plumasCA",0.0939197510957108,2
4,"riversideCA",0.0269297454867366,2
4,"sacramentoCA",-0.00407834756553679,2
4,"san benitoCA",0.0509641348611207,2
4,"san bernardinoCA",-0.0111945504900019,2
4,"san diegoCA",0.00506789195573209,2
4,"san franciscoCA",0.0961567333195689,2
4,"san joaquinCA",0.0219282645329998,2
4,"san luis obispoCA",0.0400923004136079,2
4,"san mateoCA",-0.00388292855660442,2
4,"santa barbaraCA",0.0112826753243851,2
4,"santa claraCA",0.0551671784737467,2
4,"santa cruzCA",0.05001911975232,2
4,"shastaCA",0.0103477916198538,2
4,"sierraCA",0.112667785094699,2
4,"siskiyouCA",0.13538210511838,2
4,"solanoCA",0.00395624832824308,2
4,"sonomaCA",0.0270957613234551,2
4,"stanislausCA",0.0934159139680256,2
4,"tollandCT",0.161443111613877,2
4,"trinityCA",0.0658068725435504,2
