"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA",2016,9,0.029711707397917,0.0304770081957823,33
"CA",2016,10,0.0326205744681763,0.0338521671683974,33
"CA",2016,3,0.0364071562755357,0.0374508749504244,34
"CA",2016,4,0.0304004225797817,0.0310164455846166,34
"CA",2016,5,0.0335366236579214,0.0345127670241029,34
"CA",2016,6,0.0327626862704381,0.0339780451171528,34
"CA",2016,7,0.0349110073076343,0.0361604533628179,34
"CA",2016,8,0.0314192318438443,0.032423109850782,34
"CA",2016,9,0.0296558325967945,0.0306363985427645,34
"CA",2016,10,0.0301102634156468,0.0310827058089586,34
"CA",2016,3,0.0350155375294915,0.0355407320251929,35
"CA",2016,4,0.0332489737909907,0.0346123806747931,35
"CA",2016,5,0.0362780413878051,0.037253908089749,35
"CA",2016,6,0.0318716911690809,0.0326778211640974,35
"CA",2016,7,0.0323782881218321,0.0332480679093983,35
"CA",2016,8,0.0319876810614704,0.0331556195177587,35
"CA",2016,9,0.0331809505483436,0.0342960632993008,35
"CA",2016,10,0.028400989240351,0.0294977171451379,35
"CA",2016,3,0.0339832234611664,0.0349219469605188,36
"CA",2016,4,0.0364894038031929,0.0372980595882207,36
"CA",2016,5,0.0304189826588466,0.0313304213867519,36
"CA",2016,6,0.0319372450056141,0.0328285776625487,36
"CA",2016,7,0.0299899094134301,0.0308928737968737,36
"CA",2016,8,0.0325414447638008,0.0334313452825798,36
"CA",2016,9,0.0319901655383296,0.032719479507734,36
"CA",2016,10,0.0306278380288399,0.0317311417605011,36
"CA",2016,3,0.0333512875488725,0.0338808624462531,37
"CA",2016,4,0.0343724108281045,0.0352824800498567,37
"CA",2016,5,0.0339553809854439,0.0352645012014918,37
"CA",2016,6,0.0353137174632928,0.0360827643137297,37
"CA",2016,7,0.0315175921959769,0.0326245152124902,37
"CA",2016,8,0.0320808865991198,0.0333586194753577,37
"CA",2016,9,0.0312765564546196,0.0322509410089591,37
"CA",2016,10,0.0329715998095029,0.0340177123722522,37
"CA",2016,3,0.034700495418654,0.0357439576906853,38
"CA",2016,4,0.0364602573555538,0.0380117989770246,38
"CA",2016,5,0.0308929727725742,0.031467629362749,38
"CA",2016,6,0.0314849506594319,0.0327008533327071,38
"CA",2016,7,0.0325581062609993,0.0335335788239249,38
"CA",2016,8,0.0309086287489495,0.0319422701438471,38
"CA",2016,9,0.0321182740326166,0.0332369246134705,38
"CA",2016,10,0.0292756383343996,0.0303707288125301,38
"CA",2016,3,0.0364210465767536,0.0369801387838221,39
"CA",2016,4,0.0364313228237147,0.0377316782491419,39
"CA",2016,5,0.0295222744493595,0.0305583109176041,39
"CA",2016,6,0.0299788968847119,0.030829871456523,39
"CA",2016,7,0.0309775591315737,0.0319157428365097,39
"CA",2016,8,0.0302568376322382,0.0311948539749829,39
"CA",2016,9,0.0296619325035344,0.0309647529400125,39
"CA",2016,10,0.0343197021460578,0.0353856760978472,39
"CA",2016,3,0.0320328589209102,0.0323635306366351,40
"CA",2016,4,0.0333829927360854,0.0344827372448262,40
"CA",2016,5,0.0329564183656706,0.0338231273349277,40
"CA",2016,6,0.0311098071826959,0.0321244681779618,40
"CA",2016,7,0.0330758227340074,0.0345118681869879,40
"CA",2016,8,0.0287835372791216,0.029785437059763,40
"CA",2016,9,0.0319603271692111,0.0330788366288698,40
"CA",2016,10,0.0302350102636504,0.0312574439351987,40
"CA",2016,3,0.0321245438002604,0.0335125114489943,41
"CA",2016,4,0.0336799301060597,0.0348589902163535,41
"CA",2016,5,0.0336937061348948,0.0349530532953784,41
"CA",2016,6,0.0316721417352592,0.0327173620891492,41
"CA",2016,7,0.0314394853116508,0.0324505638903931,41
"CA",2016,8,0.0318265070925787,0.032713698686692,41
"CA",2016,9,0.0318393656412197,0.0328905687245047,41
"CA",2016,10,0.0305518143432207,0.0316450295683847,41
"CA",2016,3,0.0337874973526377,0.0345611209942684,42
"CA",2016,4,0.0349167153192521,0.0358492259788688,42
"CA",2016,5,0.0335390838466173,0.0345225741510628,42
"CA",2016,6,0.0344961699965693,0.035544843336505,42
"CA",2016,7,0.0313290240566421,0.0323017201172386,42
"CA",2016,8,0.0306787841317278,0.0317008369728714,42
"CA",2016,9,0.0298372206457352,0.030884222791543,42
"CA",2016,10,0.0314079328968869,0.0323801269167066,42
"CA",2016,3,0.0314624798219705,0.032394014420789,43
"CA",2016,4,0.0306333348314068,0.0317589067807207,43
"CA",2016,5,0.034552873744045,0.0358104540254021,43
"CA",2016,6,0.034436392435119,0.0352826800303685,43
"CA",2016,7,0.0309626350450247,0.0319223181591567,43
"CA",2016,8,0.0326814998478242,0.0339083386407302,43
"CA",2016,9,0.0306152814188854,0.0318141231063448,43
"CA",2016,10,0.0309299623071254,0.0320858614042132,43
"CA",2016,3,0.0342592126348897,0.0353440569585711,44
"CA",2016,4,0.0318010913996901,0.032601198344793,44
"CA",2016,5,0.0327350788885255,0.0335694071129859,44
"CA",2016,6,0.0341741835938711,0.0349370330039392,44
"CA",2016,7,0.0311741040993656,0.0320426434919738,44
"CA",2016,8,0.0319395178883855,0.0329222788388008,44
"CA",2016,9,0.0281410122077507,0.0290822598173931,44
"CA",2016,10,0.0305128861163524,0.0315464082960481,44
"CA",2016,3,0.0370491254605679,0.0381191614608045,45
"CA",2016,4,0.0335044706447267,0.0346234815673792,45
"CA",2016,5,0.0319834176336254,0.0328740234920383,45
"CA",2016,6,0.030872266642747,0.0313929261676124,45
"CA",2016,7,0.0319885783830967,0.0327867018993016,45
"CA",2016,8,0.0286562141449833,0.0294971405596231,45
"CA",2016,9,0.033339391643274,0.0345224990257746,45
"CA",2016,10,0.0334307310416464,0.0345499277268182,45
"CA",2016,3,0.0337644024594962,0.0349134367936449,46
"CA",2016,4,0.031724882122328,0.0326295820568078,46
"CA",2016,5,0.0334867387360824,0.0343362095527454,46
"CA",2016,6,0.0311055456025812,0.0316763599359416,46
"CA",2016,7,0.0306251963158748,0.0315805965348722,46
"CA",2016,8,0.0306169990857399,0.0317413307131602,46
"CA",2016,9,0.0335820862784539,0.0344993838521582,46
"CA",2016,10,0.0327876236017339,0.033991763552727,46
"CA",2016,3,0.0329612003172576,0.0339998851423812,47
