state_id,ban_year,sample_size,att_pop,att_waste,attempt
CA,2014,3,0.025060086,0.024807071,10
CA,2014,4,0.02279988,0.02187669,10
CA,2014,5,0.024345609,0.023706521,10
CA,2014,6,0.02113342,0.020849151,10
CA,2014,7,0.022475178,0.022002198,10
CA,2014,8,0.01598434,0.015363497,10
CA,2014,9,0.016420936,0.016047672,10
CA,2014,10,0.018481083,0.018164714,10
CA,2014,3,0.021611134,0.021525068,11
CA,2014,4,0.022440919,0.021927512,11
CA,2014,5,0.024413947,0.023423692,11
CA,2014,6,0.022375873,0.021695804,11
CA,2014,7,0.025777837,0.025435848,11
CA,2014,8,0.016559614,0.015995434,11
CA,2014,9,0.017086114,0.016516554,11
CA,2014,10,0.019040387,0.018581768,11
CA,2014,3,0.02082123,0.020311779,12
CA,2014,4,0.022975422,0.022458621,12
CA,2014,5,0.023640056,0.023249323,12
CA,2014,6,0.023142268,0.022724468,12
CA,2014,7,0.02692482,0.02659097,12
CA,2014,8,0.021221155,0.020772339,12
CA,2014,9,0.017481212,0.017125476,12
CA,2014,10,0.015728836,0.015206678,12
CA,2014,3,0.021339716,0.020970634,13
CA,2014,4,0.023083141,0.022587902,13
CA,2014,5,0.024079024,0.023416642,13
CA,2014,6,0.021368451,0.021097103,13
CA,2014,7,0.022563585,0.021990106,13
CA,2014,8,0.018024729,0.017459285,13
CA,2014,9,0.020712788,0.02032268,13
CA,2014,10,0.01208846,0.011652644,13
CA,2014,3,0.022548726,0.021864996,14
CA,2014,4,0.021077068,0.020408762,14
CA,2014,5,0.026647733,0.026414864,14
CA,2014,6,0.021775893,0.021162343,14
CA,2014,7,0.021597135,0.021142089,14
CA,2014,8,0.020685949,0.020196868,14
CA,2014,9,0.018797301,0.018462949,14
CA,2014,10,0.019087747,0.018634337,14
CA,2014,3,0.023274763,0.022515363,15
CA,2014,4,0.024966674,0.024691053,15
CA,2014,5,0.021142048,0.020498256,15
CA,2014,6,0.023036318,0.022829285,15
CA,2014,7,0.02031424,0.019631693,15
CA,2014,8,0.023474062,0.023149474,15
CA,2014,9,0.015217513,0.014411934,15
CA,2014,10,0.016253216,0.015780722,15
CA,2014,3,0.026226493,0.025814435,16
CA,2014,4,0.027764624,0.02715724,16
CA,2014,5,0.02277595,0.022055141,16
CA,2014,6,0.020826235,0.020550915,16
CA,2014,7,0.020037959,0.01950175,16
CA,2014,8,0.021899442,0.021520189,16
CA,2014,9,0.016823892,0.016297656,16
CA,2014,10,0.018935626,0.018529864,16
CA,2014,3,0.019389223,0.019296622,17
CA,2014,4,0.02559149,0.025574015,17
CA,2014,5,0.02276759,0.022512311,17
CA,2014,6,0.02236069,0.021749509,17
CA,2014,7,0.018328552,0.01776499,17
CA,2014,8,0.020989988,0.020633091,17
CA,2014,9,0.019847055,0.019539623,17
CA,2014,10,0.017647077,0.017420647,17
CA,2014,3,0.02194542,0.021547225,18
CA,2014,4,0.024939584,0.024451963,18
CA,2014,5,0.026277732,0.025632446,18
CA,2014,6,0.028771582,0.028526188,18
CA,2014,7,0.022406077,0.022018188,18
CA,2014,8,0.020974153,0.020772498,18
CA,2014,9,0.019598238,0.019150542,18
CA,2014,10,0.019628067,0.019124563,18
CA,2014,3,0.02277204,0.022713305,19
CA,2014,4,0.022116603,0.021760756,19
CA,2014,5,0.026311586,0.025704839,19
CA,2014,6,0.01951934,0.01886655,19
CA,2014,7,0.023507405,0.023180467,19
CA,2014,8,0.020531954,0.019981947,19
CA,2014,9,0.024342478,0.024159403,19
CA,2014,10,0.020730656,0.020548638,19
CA,2014,3,0.023956704,0.02347057,20
CA,2014,4,0.026130205,0.025895788,20
CA,2014,5,0.026418387,0.025937952,20
CA,2014,6,0.023987861,0.023504005,20
CA,2014,7,0.025557084,0.025448511,20
CA,2014,8,0.019644284,0.019176306,20
CA,2014,9,0.018277909,0.01789499,20
CA,2014,10,0.0195493,0.018933068,20
CA,2014,3,0.022702613,0.022384703,21
CA,2014,4,0.024421749,0.024218494,21
CA,2014,5,0.02061317,0.019497422,21
CA,2014,6,0.024715948,0.024410831,21
CA,2014,7,0.024015401,0.023703542,21
CA,2014,8,0.020708138,0.019974363,21
CA,2014,9,0.018234831,0.017820352,21
CA,2014,10,0.017341275,0.016761411,21
CA,2014,3,0.019961257,0.019803856,22
CA,2014,4,0.025436766,0.02530483,22
CA,2014,5,0.022468842,0.021910527,22
CA,2014,6,0.025584954,0.024975749,22
CA,2014,7,0.022422761,0.021576247,22
CA,2014,8,0.021265245,0.02121967,22
CA,2014,9,0.018046438,0.017712308,22
CA,2014,10,0.021659364,0.021197639,22
CA,2014,3,0.022281147,0.022224776,23
CA,2014,4,0.027378991,0.027256915,23
CA,2014,5,0.024952249,0.024794821,23
CA,2014,6,0.02104467,0.020408914,23
CA,2014,7,0.026611843,0.026475479,23
CA,2014,8,0.017051075,0.016466538,23
CA,2014,9,0.019192099,0.018910894,23
CA,2014,10,0.017154373,0.016867574,23
CA,2014,3,0.024835103,0.024376681,24
CA,2014,4,0.025351289,0.024918321,24
CA,2014,5,0.028637871,0.028439332,24
CA,2014,6,0.025333851,0.025167264,24
CA,2014,7,0.02085154,0.020878336,24
CA,2014,8,0.023590203,0.022902317,24
CA,2014,9,0.020231512,0.019701607,24
CA,2014,10,0.015692747,0.01511752,24
CA,2014,3,0.020233987,0.019526286,25
