"ban_year","type","att","mape","r_sq","i"
2015,"No Constraint",0.0931346549403067,0.0869289376415929,0.978694030396149,241
2016,"Constraint",-0.131979905950212,0.190357302740519,0.688768132993693,241
2016,"No Constraint",0.110827419774471,0.0768184284278366,0.983135237723196,241
2014,"Constraint",-0.25608913659005,0.271736201502522,0.535577534616953,242
2014,"No Constraint",-0.0389311004630376,0.0843340970196229,0.789708349998667,242
2015,"Constraint",-0.515785864126986,0.439512164361078,0.484234371093326,242
2015,"No Constraint",-0.0604081934913879,0.0362472969357456,0.991048369467358,242
2016,"Constraint",-0.248365768303168,0.181471321333978,0.711084799799509,242
2016,"No Constraint",-0.0858898971402557,0.0485981562810144,0.969672226523262,242
2014,"Constraint",-0.00520537776890218,0.242543720085464,0.486832385841285,243
2014,"No Constraint",0.143393067872655,0.154020064467072,0.736589034274991,243
2015,"Constraint",0.116038572697904,0.0817996036027119,0.376230274124954,243
2015,"No Constraint",0.116038572697904,0.0817996036027119,0.376230274124954,243
2016,"Constraint",-0.247525116338442,0.303454941459616,0.0954651703182888,243
2016,"No Constraint",0.0448570354372196,0.0648649171709291,0.345076944044975,243
2014,"Constraint",-0.163432838053497,0.170230437939359,0.0768523246822777,244
2014,"No Constraint",-0.00852393938376406,0.0338730962604401,0.323940312748173,244
2015,"Constraint",-0.335642080340419,0.314627109894424,0.230018690963166,244
2015,"No Constraint",0.00328671138248634,0.0367634008403791,0.72898079938665,244
2016,"Constraint",-0.171737477230099,0.1665162854687,0.395502808267673,244
2016,"No Constraint",-0.0130587098946097,0.0358825011344333,0.653541656401066,244
2014,"Constraint",-0.600965749992931,0.512393348910948,0.453501278406683,245
2014,"No Constraint",-0.09886737813556,0.0725493733806837,0.956176239761284,245
2015,"Constraint",-0.783733493596658,0.62943773968996,0.158122481685194,245
2015,"No Constraint",-0.126970454974841,0.0487617415928043,0.901237299273606,245
2016,"Constraint",-0.746750715827472,0.636238072302425,0.236446260363428,245
2016,"No Constraint",-0.102836936009421,0.0480409206900149,0.999092773175764,245
2014,"Constraint",-0.099970950059898,0.124297212218021,0.647603714741661,246
2014,"No Constraint",0.00365645150335971,0.0302461886569014,0.945678955379317,246
2015,"Constraint",-0.125035708864842,0.126486150806511,0.396703766300098,246
2015,"No Constraint",-0.0103661138566866,0.0217863136607028,0.747876978575003,246
2016,"Constraint",-0.125071103159736,0.135479089501085,0.642878526475261,246
2016,"No Constraint",0.00833954542188605,0.0288727743981582,0.941669340625151,246
2014,"Constraint",-0.137411768587952,0.185494086067689,0.290528148485178,247
2014,"No Constraint",-0.00219458890710511,0.0659764290964365,0.540573097378073,247
2015,"Constraint",-0.194138397703659,0.173564765203516,0.340175324677472,247
2015,"No Constraint",-0.0530421702607226,0.0525014148742163,0.587110304711599,247
2016,"Constraint",-0.21434012431932,0.205506599412799,0.261941363895438,247
2016,"No Constraint",-0.0599203527275633,0.0816636168546431,0.525514847814712,247
2014,"Constraint",0.182078148619299,0.103917700546761,0.532028524878245,248
2014,"No Constraint",0.129828058406572,0.0789149768245996,0.610547330767998,248
2015,"Constraint",-0.27242273916518,0.375499592522432,0.25680304224975,248
2015,"No Constraint",0.110877821244409,0.0558253881509042,0.915767319442359,248
2016,"Constraint",-0.407908934129761,0.501902768474607,0.0722137785147327,248
2016,"No Constraint",0.0788016953109651,0.0667755146751938,0.818693211551845,248
2014,"Constraint",-0.180367602246214,0.183355314219298,0.465499642730813,249
2014,"No Constraint",-0.0144155496258274,0.0718520261534054,0.746518882019931,249
2015,"Constraint",-0.406393636810496,0.455058165784848,0.0199413889833538,249
2015,"No Constraint",-0.00269045930624845,0.100768342340866,0.515836200008156,249
2016,"Constraint",-0.147086493402904,0.183621864321154,0.594034717803505,249
2016,"No Constraint",0.0216136273301906,0.0770832520597377,0.868705723303264,249
2014,"Constraint",-0.168731532314184,0.0877878693712219,0.451823752799628,250
2014,"No Constraint",-0.168731532314184,0.0877878693712219,0.451823752799628,250
2015,"Constraint",-0.120540930984896,0.0889620073771013,0.319151895429687,250
2015,"No Constraint",-0.136345714180207,0.0998349354347867,0.428200418475164,250
2016,"Constraint",-0.359351243849054,0.225861975959039,0.165513803907372,250
2016,"No Constraint",-0.181081990344045,0.112117098469383,0.406797810521831,250
2014,"Constraint",-0.52614397931499,0.516244631370559,0.24391518786438,251
2014,"No Constraint",0.0184109664277252,0.0560131617188882,0.998501934140869,251
2015,"Constraint",-0.515656932933635,0.484400519228533,0.204897925412105,251
2015,"No Constraint",-0.0178605278490267,0.042874125185905,0.950810242350967,251
2016,"Constraint",-0.323164592738093,0.306511912159325,0.233469202841852,251
2016,"No Constraint",-0.00465730700636331,0.0382157707182881,0.762727750113383,251
2014,"Constraint",-0.258464154607829,0.259109601340205,0.352518445942783,252
2014,"No Constraint",-0.0625182451395272,0.0762522234168648,0.605420231730768,252
2015,"Constraint",-0.159445781112793,0.148148404358369,0.280007249949067,252
2015,"No Constraint",-0.055410189728549,0.0553876845590332,0.523594077255915,252
2016,"Constraint",-0.166366871618538,0.153902921732855,0.140507051291263,252
2016,"No Constraint",-0.0532388356812046,0.0565932997680564,0.390279399101221,252
2014,"Constraint",-0.194991832250571,0.286984349019692,0.0208762911176262,253
2014,"No Constraint",0.0387682478724441,0.0645831549188461,0.270639242014533,253
2015,"Constraint",-0.191675649701761,0.28353585112687,0.0981204763486741,253
2015,"No Constraint",0.0433980625323224,0.0615857448066756,0.347882876852244,253
2016,"Constraint",0.0463717481104735,0.0795774912185468,0.154940522273888,253
2016,"No Constraint",0.112178724448536,0.0982867247771965,0.40172459373278,253
2014,"Constraint",-0.285625746730351,0.287985901995807,0.24541970307926,254
2014,"No Constraint",-0.00173329171910441,0.0258867699203507,0.749270675205551,254
2015,"Constraint",-0.000355028078561553,0.0358185441144846,0.693686132837845,254
2015,"No Constraint",-0.000819913970667076,0.035617485029071,0.694698570840079,254
2016,"Constraint",-0.00041438097228067,0.0354974723861924,0.642268381750267,254
2016,"No Constraint",-0.00139678444370714,0.037199729443613,0.717233215499482,254
2014,"Constraint",-0.138872016194713,0.25493489087315,0.447106076318292,255
2014,"No Constraint",0.0472605767013479,0.093449456012995,0.696873206703969,255
2015,"Constraint",0.0503290333436837,0.0850148703729444,0.447004656270427,255
2015,"No Constraint",0.0507900423609423,0.0819533284899271,0.46248318208154,255
2016,"Constraint",-0.107412218191761,0.224024887266669,0.376721154814654,255
2016,"No Constraint",0.0856965348256517,0.0659957989953029,0.626505632060183,255
2014,"Constraint",-0.134345924036197,0.049189434751214,0.45541304169938,256
2014,"No Constraint",-0.13431271663247,0.049480983436616,0.455913535057055,256
2015,"Constraint",-0.237130566945291,0.179822411217501,0.201693239667802,256
2015,"No Constraint",-0.115966150038847,0.0656876382866252,0.451455740683598,256
2016,"Constraint",-0.322627872283802,0.229123072181442,0.455719168853373,256
2016,"No Constraint",-0.135502475379957,0.082252480890062,0.711845959208356,256
2014,"Constraint",-0.413126127074728,0.263411513304926,0.198381040806244,257
2014,"No Constraint",-0.155269367921897,0.0898105147189314,0.448148441085389,257
2015,"Constraint",-0.704684868747448,0.59241861097318,0.332009363559415,257
2015,"No Constraint",-0.0823958183885972,0.108189890543482,0.825250009441593,257
2016,"Constraint",-0.20983585705342,0.216460420045234,0.472158994085746,257
2016,"No Constraint",-0.076213173033823,0.115304889696299,0.747572388187903,257
2014,"Constraint",-0.0971989068199988,0.258240163192219,0.442865048150508,258
2014,"No Constraint",0.0207856443393436,0.146383417356091,0.69262841892239,258
2015,"Constraint",-0.301522584691692,0.277318040996117,0.458573787051805,258
2015,"No Constraint",-0.0103955649732474,0.12164118481752,0.708341821962783,258
2016,"Constraint",-0.236297180160075,0.250019941164335,0.54072468563901,258
2016,"No Constraint",-0.100320980921366,0.104241401109079,0.793261854507396,258
2014,"Constraint",0.00985295324908757,0.0918686948430124,0.773173395007023,259
2014,"No Constraint",0.00361329238025161,0.0878595030248915,0.773650869421993,259
2015,"Constraint",-1.05027955542544,1.00921786586404,0,259
2015,"No Constraint",-0.00473282694123064,0.0717114427184661,0.999049726923698,259
2016,"Constraint",-0.689990342213923,0.749915494696662,0.231161674488049,259
2016,"No Constraint",0.010468695078685,0.0965678737108418,0.999079203819237,259
2014,"Constraint",0.114294866563283,0.188548607621495,0.627630204651078,260
2014,"No Constraint",0.120083518552799,0.186392459880146,0.629027180691031,260
2015,"Constraint",-0.5324181831838,0.525016974422941,0.144851512393641,260
2015,"No Constraint",0.125558757609709,0.159529735506813,0.644386262820371,260
2016,"Constraint",-0.360137165271825,0.439964787185691,0.470776547671554,260
2016,"No Constraint",0.267626238781028,0.141432482893244,0.747491261263362,260
2014,"Constraint",-0.231420025566829,0.267380120092177,0.551790703338113,261
2014,"No Constraint",0.002340054556186,0.0449789259913317,0.80155365423502,261
2015,"Constraint",-0.377376300784441,0.430783841264775,0.461988274041203,261
2015,"No Constraint",0.0248425834560126,0.0497249956228351,0.956195319250788,261
2016,"Constraint",-0.181405727523598,0.203136744449102,0.433689678184777,261
2016,"No Constraint",-0.021683297217108,0.0432726324163194,0.727222388526856,261
2014,"Constraint",0.0992224710189569,0.0620025879917287,0.654945175100037,262
2014,"No Constraint",0.0992224710189569,0.0620025879917287,0.654945175100037,262
2015,"Constraint",-0.0707458325827781,0.184140738162301,0.533044725876207,262
2015,"No Constraint",0.0976533777326267,0.0639097369810943,0.78682542200538,262
2016,"Constraint",-0.357875873857581,0.378112158836484,0.329892368138347,262
2016,"No Constraint",-0.00689740101696873,0.0534306130963951,0.844622304807576,262
2014,"Constraint",-0.156125486836288,0.149935664218698,0.697980257551214,263
2014,"No Constraint",-0.0448968764672441,0.0460136452196855,0.951430169779818,263
2015,"Constraint",-0.287450943052517,0.29259844404493,0.295555875245225,263
2015,"No Constraint",-0.0448854392381793,0.0321295630295599,0.795075289844361,263
2016,"Constraint",-0.289156078231844,0.295698925974372,0.422836693184484,263
2016,"No Constraint",-0.0288693950365012,0.036045394202071,0.952769306539525,263
2014,"Constraint",-0.56424359874712,0.567076138207017,0.249288589754646,264
2014,"No Constraint",-0.115570701269628,0.130280766397037,0.749155352027552,264
2015,"Constraint",-0.594214486579238,0.528009651809275,0,264
2015,"No Constraint",-0.133693468400854,0.107065507850544,0.499524370812073,264
2016,"Constraint",-0.389599318240584,0.361770865664878,0.299921896124499,264
2016,"No Constraint",-0.178179376245554,0.156436630065711,0.799451730959786,264
2014,"Constraint",-0.246104495762539,0.254642994022268,0.0423528560213234,265
2014,"No Constraint",-0.137802978606987,0.122114564000646,0.292119471667508,265
2015,"Constraint",-0.496907210115801,0.411268445578625,0.242859012364646,265
2015,"No Constraint",-0.138806860771661,0.0368351393570617,0.735686909524018,265
2016,"Constraint",-0.439552442995386,0.343605320305923,0.376419965694091,265
2016,"No Constraint",-0.14723537249191,0.0672741694539648,0.883610410470733,265
2014,"Constraint",0.0705535715218997,0.135449290320193,0.380990876713859,266
2014,"No Constraint",0.0705535715218997,0.135449290320193,0.380990876713859,266
2015,"Constraint",-0.370168512754567,0.402018494596007,0.482254836179116,266
2015,"No Constraint",0.043726413146062,0.124194706864545,0.808887544243144,266
2016,"Constraint",-0.422786481997946,0.405665916351304,0.406154661810035,266
2016,"No Constraint",-0.00391019725571339,0.0718684149218325,0.984855509799861,266
2014,"Constraint",-0.398119947141577,0.486996851827832,0.249135479253219,267
2014,"No Constraint",0.089813696169191,0.0930682066015157,0.746893606628824,267
2015,"Constraint",-0.252932884608976,0.35297476896132,0.326131715656556,267
2015,"No Constraint",0.0696612421125607,0.0954631481121768,0.683065621844516,267
2016,"Constraint",0.0207309940350593,0.0688643271794728,0.608748659551879,267
2016,"No Constraint",0.0180986311399168,0.0693467127987507,0.630155872057009,267
2014,"Constraint",-0.172204976964145,0.0723626678116416,0.349258391416703,268
2014,"No Constraint",-0.172204976964145,0.0723626678116416,0.349258391416703,268
2015,"Constraint",-0.225842932525016,0.0449099739798486,0.0944349615573157,268
2015,"No Constraint",-0.225842932525016,0.0449099739798486,0.0944349615573157,268
2016,"Constraint",-0.248049205959958,0.0964616936369722,0.238905474457862,268
2016,"No Constraint",-0.258734497241052,0.0955289524907713,0.499520772740989,268
2014,"Constraint",-0.21057174857667,0.186979519759136,0.347008095390475,269
2014,"No Constraint",-0.0256291706165315,0.0244077929239229,0.59502639171294,269
2015,"Constraint",-0.364576496229952,0.346201024405386,0.264747660459816,269
2015,"No Constraint",-0.00199942690377004,0.0354334606186464,0.760594717336416,269
2016,"Constraint",-0.0143775735004019,0.039663327149021,0.55837665526006,269
2016,"No Constraint",-0.00921316209919672,0.0357706213339159,0.562379985492266,269
2014,"Constraint",-0.0675578391933012,0.060268684595671,0.872895952060789,270
2014,"No Constraint",-0.0400880903446223,0.0553486847584484,0.930755815180937,270
2015,"Constraint",-0.2850848397581,0.252752813562656,0.676917396027746,270
2015,"No Constraint",0.0180575845495984,0.0662115110040411,0.9391939190871,270
2016,"Constraint",-0.455530183383351,0.39267175274946,0.478540287362905,270
2016,"No Constraint",-0.0299478706807911,0.0395492732199872,0.983195505047089,270
2014,"Constraint",-0.258171113854275,0.266107136344774,0.529627301820851,271
2014,"No Constraint",-0.0316882337172471,0.067190353490393,0.780940113843346,271
2015,"Constraint",-0.431676854370217,0.413886861500095,0.184416057657988,271
2015,"No Constraint",-0.0521271965175784,0.0868361909102459,0.680650630033038,271
2016,"Constraint",-0.296457388795246,0.260319319710592,0.403386961649077,271
2016,"No Constraint",-0.0734240721913758,0.0326988418365136,0.735590094265972,271
2014,"Constraint",0.0201504426607508,0.0502284259726008,0.497794039648656,272
2014,"No Constraint",0.0222488158791347,0.0483629973607127,0.492235545219237,272
2015,"Constraint",-0.404438395667556,0.375665338906836,0.370266264869241,272
2015,"No Constraint",0.0296391671935095,0.0394501109093868,0.892986242350932,272
2016,"Constraint",-0.226098141123675,0.233913208876431,0.539669889408042,272
2016,"No Constraint",0.0492560517032197,0.073635454435096,0.790554866253368,272
2014,"Constraint",-0.24131910239846,0.14485651249561,0.425778663661256,273
2014,"No Constraint",-0.0908279213407656,0.0452560105143136,0.721567389138656,273
2015,"Constraint",-0.482466336601128,0.320149504670773,0.241098768744858,273
2015,"No Constraint",-0.13174958028408,0.031829632335137,0.740622726901388,273
2016,"Constraint",-0.477633500662256,0.379448136178207,0.227581417911386,273
2016,"No Constraint",-0.162768299108107,0.0687623154788167,0.980678392750459,273
2014,"Constraint",0.0876357587449597,0.0725192325503888,0.263989017937784,274
2014,"No Constraint",0.122548870892429,0.0889373536767093,0.29072307672097,274
2015,"Constraint",-0.146245769601419,0.254776357108675,0.475774803862815,274
2015,"No Constraint",0.0952337000093665,0.0570084587596258,0.72553168814199,274
2016,"Constraint",-0.051637238965726,0.153496196681474,0.424527252765773,274
2016,"No Constraint",0.100987294335832,0.0741847877100844,0.730157546334924,274
2014,"Constraint",-0.153441399979936,0.184895533313342,0.531641517219833,275
2014,"No Constraint",0.0840170387479078,0.151334143445241,0.782675355140075,275
2015,"Constraint",0.0357525227513032,0.048072092395487,0.591462272067677,275
2015,"No Constraint",0.0696021250588659,0.0521239759037133,0.595459414731682,275
2016,"Constraint",-0.4525952884957,0.414717781337677,0.227362770800175,275
2016,"No Constraint",0.0342598372107853,0.0529395218432599,0.94057436494655,275
2014,"Constraint",-0.198518245244415,0.253136830630709,0.140363110012431,276
2014,"No Constraint",0.0960059873049371,0.0808632592360769,0.623713284952283,276
2015,"Constraint",-0.350461952445705,0.358138690979025,0.145201717045485,276
2015,"No Constraint",0.0615610633192825,0.0499676546219533,0.894459526302006,276
2016,"Constraint",-0.086625309851429,0.135300544627875,0.471019378554452,276
2016,"No Constraint",0.06312828372089,0.0365519631675045,0.747688283932172,276
2014,"Constraint",-0.365049591345867,0.376063459559051,0.484463092810822,277
2014,"No Constraint",0.0406756376494235,0.0918769713711567,0.989597644867202,277
2015,"Constraint",-0.302758025816135,0.376325292994357,0.488421327120764,277
2015,"No Constraint",0.0734232806686037,0.0854902534014603,0.994169961606468,277
2016,"Constraint",-0.471397721625203,0.476556205559592,0.469977222337764,277
2016,"No Constraint",0.0561625029990538,0.0549152529183881,0.998676437071952,277
2014,"Constraint",-0.175774562939562,0.251096097668524,0.152620478969747,278
2014,"No Constraint",0.0325175092428383,0.0567714161684935,0.402382241333302,278
2015,"Constraint",0.0183032982606284,0.0696571131782992,0.494748889173766,278
2015,"No Constraint",0.0193283962057299,0.0691735615684024,0.494857403887602,278
2016,"Constraint",0.0237189847388413,0.0680552344331096,0.231911575281115,278
2016,"No Constraint",0.022095114399007,0.0631866056627176,0.267286913729844,278
2014,"Constraint",-0.310170601393746,0.33485662111602,0.427591062246494,279
2014,"No Constraint",0.00806194905446337,0.0785523449937045,0.910659535887968,279
2015,"Constraint",-0.314630550571546,0.388908544963613,0.219965733070056,279
2015,"No Constraint",0.0979928980320751,0.0529188011328865,0.999065869031048,279
2016,"Constraint",-0.117178878975607,0.188299033390981,0.456351972084734,279
2016,"No Constraint",0.0386862407366317,0.0602646156575903,0.748418980050229,279
2014,"Constraint",-0.357682527061874,0.307530374589527,0.451550939130234,280
2014,"No Constraint",-0.0336655806424026,0.0343848402289682,0.908503647224398,280
2015,"Constraint",-0.238250906495062,0.205543569502547,0.604282911201742,280
2015,"No Constraint",-0.0207428370089718,0.0422446665868154,0.845963579829878,280
2016,"Constraint",-0.0342470077618686,0.0275745427828855,0.838217271412499,280
2016,"No Constraint",-0.0328591635732941,0.0287484642354042,0.844077386258674,280
2014,"Constraint",-0.0397539630237113,0.0496992837306026,0.841820393963522,281
2014,"No Constraint",-0.0534303022870082,0.0535865995884833,0.955551754812779,281
2015,"Constraint",-0.669169604258868,0.642704457047389,0.0755581976186952,281
2015,"No Constraint",-0.0487658806660198,0.0658253828153837,0.81792330080639,281
2016,"Constraint",-0.31668485137047,0.275755191794562,0.581409093493884,281
2016,"No Constraint",-0.113838165074881,0.0675309242525777,0.872568498629876,281
2014,"Constraint",-0.00328938594125194,0.0834315306280318,0.947162323660982,282
2014,"No Constraint",-0.0129053566835206,0.0626409531352959,0.951504105397114,282
2015,"Constraint",-0.670417395991772,0.568996294100404,5.29901258458239e-16,282
2015,"No Constraint",-0.0794684034699882,0.0414769640570371,0.749291852565965,282
2016,"Constraint",-0.430329804573602,0.428389671488145,0.409449974212867,282
2016,"No Constraint",-0.104221155460307,0.0720213458902306,0.941560002687066,282
2014,"Constraint",-0.160004584862444,0.159022252337871,0.616000472079295,283
2014,"No Constraint",-0.00105649723834968,0.0416311324642333,0.879759504138764,283
2015,"Constraint",-0.239146199647423,0.248307253934327,0.437352524864829,283
2015,"No Constraint",-0.0125031333064037,0.047409108489619,0.748920332225362,283
2016,"Constraint",-0.399858185141008,0.365594275230755,0.417776150137721,283
2016,"No Constraint",0.0497040016251051,0.0583226068589005,0.920218525141691,283
2014,"Constraint",-0.249333859340025,0.196103692857404,0.679878534955758,284
2014,"No Constraint",-0.0269780542853728,0.0786182603881256,0.929832995144683,284
2015,"Constraint",-0.526359913934238,0.39881258278416,0.438264863239131,284
2015,"No Constraint",-0.170262854077794,0.075244504463481,0.955502016560309,284
2016,"Constraint",-0.151702362411872,0.0545808619325063,0.690425596231241,284
2016,"No Constraint",-0.116130087248548,0.0572471260013538,0.785058650367521,284
2014,"Constraint",-0.404933902294535,0.496605425514598,0.523052911713755,285
2014,"No Constraint",0.0823907337235749,0.14200580736882,0.778102980711032,285
2015,"Constraint",-0.0844533477346568,0.36865770662612,0.315524344245531,285
2015,"No Constraint",0.0884828349771058,0.210816650280275,0.562557944843049,285
2016,"Constraint",0.0592056078443435,0.203576645555255,0.409852357672147,285
2016,"No Constraint",0.0675245632888517,0.192528913435104,0.55378782439295,285
2014,"Constraint",-7.48195626147979e-05,0.0470390681497412,0.700651782741563,286
2014,"No Constraint",-0.0087572173297161,0.0433511102411627,0.73451279697676,286
2015,"Constraint",0.0293655279383437,0.0657725999281014,0.654861378935346,286
2015,"No Constraint",0.0234581482003234,0.0592247644023336,0.715944848662145,286
2016,"Constraint",0.0540835599608184,0.063628057363901,0.484984010565492,286
2016,"No Constraint",0.0460765072966513,0.0601203530607212,0.6523006545825,286
2014,"Constraint",-0.206571512497891,0.237219508445709,0.307255076880726,287
2014,"No Constraint",0.00172055968450938,0.0428948269456782,0.557016839244282,287
2015,"Constraint",-0.0261358395952313,0.0415814452655583,0.509492305042101,287
2015,"No Constraint",-0.0261358395952313,0.0415814452655583,0.509492305042101,287
2016,"Constraint",0.00495039161651234,0.0594389065182999,0.401225878806472,287
2016,"No Constraint",0.00495039161651234,0.0594389065182999,0.401225878806472,287
2014,"Constraint",-0.0499008517442616,0.0648969672501474,0.451087915494511,288
2014,"No Constraint",-0.0470404249798988,0.0645162306233843,0.455877821807263,288
2015,"Constraint",0.015862253447456,0.0567029006812407,0.481968444423723,288
2015,"No Constraint",0.0142519500448475,0.0557622477196898,0.486151113457699,288
2016,"Constraint",0.0227458010594433,0.0581597715173697,0.44760766025869,288
2016,"No Constraint",0.0241336452480178,0.0593336929698884,0.453467775104865,288
2014,"Constraint",-0.31177310699726,0.420515359830058,1.07594135319986e-16,289
2014,"No Constraint",0.17948771332013,0.186853767953734,0.499527392204517,289
2015,"Constraint",0.0888578743603312,0.100094349008319,0.378297677518367,289
2015,"No Constraint",0.0939583617033902,0.0999367946382207,0.391029029586941,289
2016,"Constraint",0.0799853182400999,0.0743062947097972,0.1284944940609,289
2016,"No Constraint",0.0686523711393935,0.105643180729371,0.499534289358171,289
2014,"Constraint",-0.0456352081837827,0.0540510942595002,0.579945094039247,290
2014,"No Constraint",-0.0478102344888555,0.0513189975032066,0.601974628630175,290
2015,"Constraint",-0.0340068735719013,0.0673774337847228,0.626454461841634,290
2015,"No Constraint",-0.0377147065251236,0.0582920449872684,0.677822347917231,290
2016,"Constraint",-0.0367020652782406,0.0721491754566912,0.483953147694412,290
2016,"No Constraint",-0.0369105093681926,0.0654022089188162,0.508288841022603,290
2014,"Constraint",-0.279738648236173,0.318517150704929,0.270559500323877,291
2014,"No Constraint",0.066204097626192,0.0581564913863045,0.500147999144565,291
2015,"Constraint",-0.271747684582818,0.369008662286042,0.268315035348571,291
2015,"No Constraint",0.0015652316015517,0.114458273698708,0.510315202808146,291
2016,"Constraint",0.131579311759533,0.119652490200447,0.458654113311769,291
2016,"No Constraint",0.108649000135106,0.129624620023653,0.472503453569733,291
2014,"Constraint",-0.0261540320670555,0.0862442967911135,0.611013623890933,292
2014,"No Constraint",-0.0215086201898653,0.0888109521446934,0.618785740039291,292
2015,"Constraint",-0.231142974009113,0.248148711752712,0.503205182957484,292
2015,"No Constraint",-0.0671904768015384,0.114811717714574,0.752969702078524,292
2016,"Constraint",-0.206146685237125,0.225445744935154,0.366393957434158,292
2016,"No Constraint",-0.0733139623779865,0.0391895151051782,0.735565187663425,292
2014,"Constraint",-0.118347155188343,0.224605802568136,0.247589700194812,293
2014,"No Constraint",0.0431824994538505,0.0834606395051239,0.497766887907194,293
2015,"Constraint",-0.101649835951696,0.212695814209944,0.671904319082284,293
2015,"No Constraint",0.0339093906018832,0.0745060303963889,0.918374707050164,293
2016,"Constraint",0.00384986914936236,0.0732222310051929,0.928079050727259,293
2016,"No Constraint",0.00742794055061329,0.0738634159004458,0.948945442610853,293
2014,"Constraint",0.0654326533032808,0.0635221522784859,0.609850444337412,294
2014,"No Constraint",0.0647348432636168,0.0633270457395539,0.610987722793976,294
2015,"Constraint",-0.0851732383310455,0.12220305225516,0.53910234274112,294
2015,"No Constraint",0.0210884959854036,0.0262670015345866,0.791525371716549,294
2016,"Constraint",-0.178888490376068,0.25361221204704,0.281364332579377,294
2016,"No Constraint",0.0453443908492544,0.0471180760959884,0.778968647366843,294
2014,"Constraint",-0.244341264518563,0.281549278101935,0.217719463592459,295
2014,"No Constraint",-0.114013714633218,0.0398507563293844,0.497415373323065,295
2015,"Constraint",-0.525881926987143,0.449545789113732,0.238075657564762,295
2015,"No Constraint",-0.0844786145597694,0.0272393464104595,0.741313682281885,295
2016,"Constraint",-0.695408236227373,0.589186873860144,0.236799447738205,295
2016,"No Constraint",-0.0360200089408785,0.0313413484738895,0.987241991109467,295
2014,"Constraint",-0.504876145271628,0.544217075482827,0.241160974569892,296
2014,"No Constraint",0.0727363293829443,0.0523982140731157,0.813822111646464,296
2015,"Constraint",-0.412858408093616,0.386899049659081,0.129070738078575,296
2015,"No Constraint",0.0263772438362983,0.0632739062462664,0.62861091914531,296
2016,"Constraint",-0.581677806936387,0.485830702180939,0.219193580077373,296
2016,"No Constraint",0.0373672604849442,0.0670356630239415,0.964640937708198,296
2014,"Constraint",0.0963105179652536,0.0884485937681581,0.66452053734543,297
2014,"No Constraint",0.131200364531538,0.104528552608464,0.692524077021462,297
2015,"Constraint",-0.341709087500144,0.348551724247696,0.244076493156719,297
2015,"No Constraint",0.0745527016008713,0.0606349295006978,0.749299564832268,297
2016,"Constraint",-0.134303019746466,0.206969738709534,0.393703442347907,297
2016,"No Constraint",0.10543274556604,0.0589481481085125,0.947209799210303,297
2014,"Constraint",-0.127834397774767,0.113324042826852,0.385323043973135,298
2014,"No Constraint",-0.127834397774767,0.113324042826852,0.385323043973135,298
2015,"Constraint",-0.120648990520261,0.0690497346908648,0.465856745325032,298
2015,"No Constraint",-0.120648990520261,0.0690497346908648,0.465856745325032,298
2016,"Constraint",-0.149212576119541,0.0737781344858093,0.41729129509645,298
2016,"No Constraint",-0.149051770853544,0.0737276748468737,0.414055093211867,298
2014,"Constraint",0.120876405938794,0.0992212986753732,0.615298461390387,299
2014,"No Constraint",0.148063593675088,0.110981722036499,0.620598212925445,299
2015,"Constraint",-0.517333819038989,0.559086943567818,0,299
2015,"No Constraint",0.0962318766342152,0.0533226644082874,0.744482599878502,299
2016,"Constraint",-0.0985675132990307,0.264318658097375,0.68118791911266,299
2016,"No Constraint",0.0916009241794769,0.0959996854501878,0.989840709963896,299
2014,"Constraint",-0.186889895281279,0.206488213055663,0.441742578050164,300
2014,"No Constraint",-0.0192250802955062,0.0522774726324613,0.752134622786472,300
2015,"Constraint",-0.543009013486331,0.512415490094972,0.0402015473595654,300
2015,"No Constraint",-0.0274136252349476,0.0687886204142379,0.787279020609771,300
2016,"Constraint",-0.247302468294337,0.251710534228931,0.443089513934453,300
2016,"No Constraint",-0.0370038134656846,0.056138574445093,0.696170861258032,300
2014,"Constraint",0.0572353048769794,0.161723008497171,0.707580172978767,301
2014,"No Constraint",0.0686652604833781,0.159228871809852,0.710501116895791,301
2015,"Constraint",-0.0121898173979407,0.0596382611451866,0.935633410727683,301
2015,"No Constraint",0.0122093786898436,0.0660921105694164,0.947315687506827,301
2016,"Constraint",-0.354110511039474,0.306117102720774,0.684771207025247,301
2016,"No Constraint",0.0024723646932056,0.0534070585964876,0.997221233858857,301
2014,"Constraint",-0.217598850154407,0.243355941362686,0.652501297462537,302
2014,"No Constraint",-0.00137854770798737,0.0507713009946794,0.902372868207846,302
2015,"Constraint",-0.153349137297356,0.155578240080888,0.727219744669213,302
2015,"No Constraint",0.0116879309785759,0.0787579473712677,0.989938644917529,302
2016,"Constraint",-0.172814229755463,0.188368919316428,0.668325269072432,302
2016,"No Constraint",-0.0204243804289226,0.033998328868059,0.92678174637438,302
2014,"Constraint",-0.414099329262096,0.444146310786786,0.117984238510429,303
2014,"No Constraint",-0.00271169219301348,0.0512430746946401,0.61643790812889,303
2015,"Constraint",-0.216788593615967,0.227416581825929,0.295066947863347,303
2015,"No Constraint",-0.0217528242090904,0.0477439433773529,0.547568629045625,303
2016,"Constraint",-0.25730905657524,0.265178787129751,0.352486129916224,303
2016,"No Constraint",-0.0298874646743919,0.0455617394383791,0.649187120006619,303
2014,"Constraint",-0.483367916028347,0.681064031398522,0.187656480242962,304
