"r_sq","mape","att","cf","sample_size","county_id","iterations","ban_year","donor_number","chosen_donor","treated_state"
0.881124085545977,0.000799813264215299,0.0189975303175116,4.71774617690615,8,"IN",8000,2014,"donor_1",6,"MA"
0.845295458737292,0.000734329374445952,0.0230628347654723,4.69899945493992,9,"IN",9000,2014,"donor_1",13,"MA"
0.849993075669928,0.00156360639497359,0.0200548777240481,4.71285595306253,10,"IN",10000,2014,"donor_1",17,"MA"
0.875158648375456,0.0076137821598915,-0.00604185508572022,4.58145596569293,3,"KY",3000,2014,"donor_1",15,"MA"
0.875158648375456,0.0076137821598915,-0.00604185508572022,4.58145596569293,3,"KY",3000,2014,"donor_1",6,"MA"
0.875158648375456,0.0076137821598915,-0.00604185508572022,4.58145596569293,3,"KY",3000,2014,"donor_1",17,"MA"
0.875158648375456,0.0076137821598915,-0.00604185508572022,4.58145596569293,3,"KY",3000,2014,"donor_1",15,"MA"
0.875158648375456,0.0076137821598915,-0.00604185508572022,4.58145596569293,3,"KY",3000,2014,"donor_1",6,"MA"
0.982396756023164,0.00855717456457646,0.0106621441731343,4.50573467990358,4,"KY",4000,2014,"donor_1",7,"MA"
0.96507978254819,0.0098704029217308,0.00786824326333954,4.51822497941011,5,"KY",5000,2014,"donor_1",20,"MA"
0.944828286599648,0.00999421359554975,0.00862084217775808,4.51485363204903,6,"KY",6000,2014,"donor_1",17,"MA"
0.891304473985365,0.0107020899097386,-0.00322987041309714,4.56853123653881,7,"KY",7000,2014,"donor_1",17,"MA"
0.991222819494125,0.0110427849535257,0.00976789480441872,4.50972495372178,8,"KY",8000,2014,"donor_1",17,"MA"
0.988289048080212,0.0112980759768985,0.00510127564962591,4.53066331024539,9,"KY",9000,2014,"donor_1",15,"MA"
0.984912522571671,0.0118353230493971,0.00736395726579052,4.52048680104315,10,"KY",10000,2014,"donor_1",21,"MA"
0.776421205783401,0.0021706151937562,-0.0340612562096132,3.59083798219235,3,"MI",3000,2014,"donor_1",19,"MA"
0.502413563183916,0.00171511595955024,-0.0499004274199857,3.65070107363045,4,"MI",4000,2014,"donor_1",7,"MA"
0.90452413236464,0.00147999419237232,-0.0434156763875265,3.62595271954179,5,"MI",5000,2014,"donor_1",7,"MA"
0.663670883375323,0.00239168398491548,-0.0320240155784237,3.58328056222009,6,"MI",6000,2014,"donor_1",8,"MA"
0.821429448720836,0.00163268412091144,-0.0493615827515189,3.64863176865181,7,"MI",7000,2014,"donor_1",17,"MA"
0.693605299114067,0.00244187587561406,-0.0345457085547799,3.59263981776033,8,"MI",8000,2014,"donor_1",5,"MA"
0.770548325098116,0.00272216749190583,-0.0382408952088705,3.60644314402094,9,"MI",9000,2014,"donor_1",12,"MA"
0.785681083340457,0.00265560637795063,-0.0285048328505383,3.57030034421166,10,"MI",10000,2014,"donor_1",6,"MA"
0.904936910763569,0.00120771711328297,-0.00673319477941528,2.82818036394778,3,"MN",3000,2014,"donor_1",4,"MA"
0.904936910763569,0.00120771711328297,-0.00673319477941528,2.82818036394778,3,"MN",3000,2014,"donor_1",18,"MA"
0.904936910763569,0.00120771711328297,-0.00673319477941528,2.82818036394778,3,"MN",3000,2014,"donor_1",4,"MA"
0.904936910763569,0.00120771711328297,-0.00673319477941528,2.82818036394778,3,"MN",3000,2014,"donor_1",18,"MA"
0.904936910763569,0.00120771711328297,-0.00673319477941528,2.82818036394778,3,"MN",3000,2014,"donor_1",18,"MA"
0.967757426525208,0.00188108309059779,-0.0133656953626308,2.84719238068504,4,"MN",4000,2014,"donor_1",21,"MA"
0.986589956218098,0.00118365580739925,-0.0230902178598986,2.87553439021981,5,"MN",5000,2014,"donor_1",21,"MA"
0.987660274025575,0.00158600323464719,-0.0154863446275661,2.85332525288674,6,"MN",6000,2014,"donor_1",4,"MA"
0.915449147798343,0.00253639985446856,-0.0339549735778584,2.90787447567528,7,"MN",7000,2014,"donor_1",4,"MA"
0.970377512401277,0.00240254484131523,-0.0451099527772157,2.9418441242069,8,"MN",8000,2014,"donor_1",17,"MA"
0.981635534291791,0.00314672717202946,-0.0141292875708766,2.84939763324997,9,"MN",9000,2014,"donor_1",12,"MA"
0.970130773683929,0.00379754452995151,-0.0353186188250788,2.91198496156798,10,"MN",10000,2014,"donor_1",7,"MA"
0.604128746985424,0.0033792285531515,0.0145973121893268,3.53269649051887,3,"MO",3000,2014,"donor_1",4,"MA"
0.527407367860023,0.00299076432808025,0.0522679964579635,3.40622766835644,4,"MO",4000,2014,"donor_1",16,"MA"
0.166512979400179,0.00162882881846519,0.025868580220039,3.49388258220397,5,"MO",5000,2014,"donor_1",21,"MA"
0.669707591280828,0.00236202967827363,0.0368894358058396,3.45674692044241,6,"MO",6000,2014,"donor_1",4,"MA"
0.518712952860812,0.0046448803064452,0.031560569667745,3.47460388604768,7,"MO",7000,2014,"donor_1",10,"MA"
0.441474778086509,0.0025109980670901,0.0364176735500704,3.45832038138044,8,"MO",8000,2014,"donor_1",10,"MA"
0.678284580164665,0.00396172815489334,0.037425348655631,3.45496123524054,9,"MO",9000,2014,"donor_1",4,"MA"
0.563822035580434,0.00588163023757086,0.0397127437416103,3.44736023063681,10,"MO",10000,2014,"donor_1",10,"MA"
0.612083693535131,0.00544152716635841,0.0278948344518462,4.32366518397252,3,"MS",3000,2014,"donor_1",10,"MA"
0.612083693535131,0.00544152716635841,0.0278948344518462,4.32366518397252,3,"MS",3000,2014,"donor_1",10,"MA"
0.698467372623016,0.0110903924198296,0.0385109104883778,4.27946694023142,4,"MS",4000,2014,"donor_1",12,"MA"
0.539646643580734,0.0139533014933115,0.0228516861690689,4.34498292235306,5,"MS",5000,2014,"donor_1",4,"MA"
0.593144047257907,0.024373205499708,0.0254632157502877,4.33391762887658,6,"MS",6000,2014,"donor_1",9,"MA"
0.593144047257907,0.024373205499708,0.0254632157502877,4.33391762887658,6,"MS",6000,2014,"donor_1",4,"MA"
0.629005379377095,0.0334025057618999,0.0324796522449814,4.30446556388903,7,"MS",7000,2014,"donor_1",15,"MA"
0.741392131397954,0.0455513803539714,0.0397775807652487,4.27425363916173,8,"MS",8000,2014,"donor_1",4,"MA"
0.607915917250758,0.047784567360176,0.0388606797819317,4.27802610590435,9,"MS",9000,2014,"donor_1",4,"MA"
0.602252486906266,0.0584083856780409,0.0364196786070495,4.28810181844266,10,"MS",10000,2014,"donor_1",16,"MA"
0.982176840164015,0.00554449399674998,-0.00342414185564382,5.23288940543185,3,"NC",3000,2014,"donor_1",13,"MA"
0.988590561903188,0.00714186703725939,-0.0106824604317342,5.27128150590411,4,"NC",4000,2014,"donor_1",5,"MA"
0.960280839612377,0.010233791720945,-0.00942396503950308,5.26458451016405,5,"NC",5000,2014,"donor_1",13,"MA"
0.963051491074281,0.0225180683632358,-0.0174083471503794,5.30736367917312,6,"NC",6000,2014,"donor_1",2,"MA"
0.915640747180257,0.025964335204404,-0.00952960073991858,5.2651459889044,7,"NC",7000,2014,"donor_1",14,"MA"
0.906278325586896,0.0371119281481006,-0.011549575351583,5.27590572045905,8,"NC",8000,2014,"donor_1",3,"MA"
0.867913864389659,0.045497663359242,-0.020055803523193,5.32170226482502,9,"NC",9000,2014,"donor_1",1,"MA"
0.848252579173029,0.0488784353335128,-0.0190034794866366,5.31599362560809,10,"NC",10000,2014,"donor_1",20,"MA"
0.829544706378047,0.000956191686342756,-0.0712862804924394,3.45258036503812,3,"NJ",3000,2014,"donor_1",19,"MA"
0.829544706378047,0.000956191686342756,-0.0712862804924394,3.45258036503812,3,"NJ",3000,2014,"donor_1",19,"MA"
0.829544706378047,0.000956191686342756,-0.0712862804924394,3.45258036503812,3,"NJ",3000,2014,"donor_1",19,"MA"
0.864501152804877,0.000778734236539069,-0.0540630831488194,3.38971732215181,4,"NJ",4000,2014,"donor_1",9,"MA"
0.959768486957214,0.000390411671655433,-0.0614453590579075,3.41637941238538,5,"NJ",5000,2014,"donor_1",17,"MA"
0.959768486957214,0.000390411671655433,-0.0614453590579075,3.41637941238538,5,"NJ",5000,2014,"donor_1",14,"MA"
0.983509524131393,0.00074457963452775,-0.0832411431946367,3.49760324529276,6,"NJ",6000,2014,"donor_1",13,"MA"
0.958200534686199,0.000381837108901421,-0.0861510753744762,3.50874052188359,7,"NJ",7000,2014,"donor_1",7,"MA"
0.925357335613267,0.000225399379395549,-0.0651600478512831,3.42995476963016,8,"NJ",8000,2014,"donor_1",16,"MA"
0.945141094063519,0.000335188361320071,-0.0700528232613446,3.44800095416004,9,"NJ",9000,2014,"donor_1",4,"MA"
0.98682516000818,0.000430059639944395,-0.0638105614386073,3.42501060217104,10,"NJ",10000,2014,"donor_1",9,"MA"
0.627093653468828,0.00257271934735522,-0.0239080152606742,4.25706300798858,3,"OH",3000,2014,"donor_1",11,"MA"
0.627093653468828,0.00257271934735522,-0.0239080152606742,4.25706300798858,3,"OH",3000,2014,"donor_1",11,"MA"
0.627093653468828,0.00257271934735522,-0.0239080152606742,4.25706300798858,3,"OH",3000,2014,"donor_1",5,"MA"
0.371208767368002,0.00163465908325322,-0.0389974761409306,4.32390652205749,4,"OH",4000,2014,"donor_1",2,"MA"
0.45897377429105,0.00165540933312188,-0.0168496482572753,4.22650012102657,5,"OH",5000,2014,"donor_1",14,"MA"
0.406366314328852,0.00099243989750919,-0.0105769506263913,4.19970515469454,6,"OH",6000,2014,"donor_1",15,"MA"
0.479376447598434,0.0015043519163714,-0.012490368349048,4.20784258446269,7,"OH",7000,2014,"donor_1",7,"MA"
0.481775867660942,0.0011851848587003,-0.0171041656286944,4.2275945581617,8,"OH",8000,2014,"donor_1",2,"MA"
0.680200831649012,0.0019368723377952,-0.0160375822441976,4.2230119826174,9,"OH",9000,2014,"donor_1",7,"MA"
0.733152585157258,0.00260192823545554,-0.0141457371585198,4.21490806222348,10,"OH",10000,2014,"donor_1",8,"MA"
0.98859399462376,0.00224198979445382,0.00408111138449558,3.51365915489502,3,"OR",3000,2014,"donor_1",6,"MA"
0.98859399462376,0.00224198979445382,0.00408111138449558,3.51365915489502,3,"OR",3000,2014,"donor_1",1,"MA"
0.98859399462376,0.00224198979445382,0.00408111138449558,3.51365915489502,3,"OR",3000,2014,"donor_1",1,"MA"
0.98859399462376,0.00224198979445382,0.00408111138449558,3.51365915489502,3,"OR",3000,2014,"donor_1",20,"MA"
0.971669206701773,0.000681512716703285,0.0195395642261124,3.46038438630996,4,"OR",4000,2014,"donor_1",13,"MA"
0.962099747274437,0.000778148541326222,0.0212432644747738,3.45461156219988,5,"OR",5000,2014,"donor_1",6,"MA"
0.989644165858033,0.000480671218168564,-0.0151615643433684,3.58231224690275,6,"OR",6000,2014,"donor_1",5,"MA"
0.971918546209901,0.000474143288115125,0.0176102275737921,3.46694509712705,7,"OR",7000,2014,"donor_1",5,"MA"
0.98979441097164,0.000400738686137436,0.022809026088883,3.44932308894849,8,"OR",8000,2014,"donor_1",13,"MA"
0.98979441097164,0.000400738686137436,0.022809026088883,3.44932308894849,8,"OR",8000,2014,"donor_1",20,"MA"
0.997097255854073,0.000795174293873213,0.011057320273396,3.4894152077543,9,"OR",9000,2014,"donor_1",6,"MA"
0.995008580823379,0.000936166981139075,0.0133165232232684,3.48163550916061,10,"OR",10000,2014,"donor_1",12,"MA"
0.848719768188957,0.0177914650253029,-0.0862683563679362,3.94006623993508,3,"PA",3000,2014,"donor_1",4,"MA"
0.848719768188957,0.0177914650253029,-0.0862683563679362,3.94006623993508,3,"PA",3000,2014,"donor_1",4,"MA"
0.848719768188957,0.0177914650253029,-0.0862683563679362,3.94006623993508,3,"PA",3000,2014,"donor_1",21,"MA"
0.877793658957037,0.032105015650617,-0.0833008147006211,3.92731144433092,4,"PA",4000,2014,"donor_1",21,"MA"
0.867167912609929,0.0473177669257622,-0.0705087303626522,3.87326198646248,5,"PA",5000,2014,"donor_1",11,"MA"
0.950963710589085,0.0601383179990092,-0.0658425012080292,3.85391457660055,6,"PA",6000,2014,"donor_1",20,"MA"
0.962225055980144,0.0672898558078702,-0.0570253455095367,3.81787907478853,7,"PA",7000,2014,"donor_1",10,"MA"
0.95963886051517,0.0655586721587333,-0.0457638171088039,3.77282193442625,8,"PA",8000,2014,"donor_1",10,"MA"
0.977744532245063,0.0775296880402786,-0.0542934305884238,3.80685015614846,9,"PA",9000,2014,"donor_1",10,"MA"
0.963054421444596,0.0856063176733238,-0.057052553283872,3.81798923574466,10,"PA",10000,2014,"donor_1",21,"MA"
0.910861445970902,0.0014692258830498,-0.0462908167658412,3.38212629309997,3,"SC",3000,2014,"donor_1",4,"MA"
0.910861445970902,0.0014692258830498,-0.0462908167658412,3.38212629309997,3,"SC",3000,2014,"donor_1",12,"MA"
0.910861445970902,0.0014692258830498,-0.0462908167658412,3.38212629309997,3,"SC",3000,2014,"donor_1",9,"MA"
0.693960773802469,0.000474009158415334,-0.0565791923480204,3.41900971276545,4,"SC",4000,2014,"donor_1",4,"MA"
0.964621255241164,0.00107358692896631,-0.0427040588643278,3.36945427843406,5,"SC",5000,2014,"donor_1",21,"MA"
0.916416713578945,0.000260833630385352,-0.0281409748681915,3.31896378093487,6,"SC",6000,2014,"donor_1",20,"MA"
0.972370900718041,0.000523380302125065,-0.0645411187552413,3.44810976650848,7,"SC",7000,2014,"donor_1",6,"MA"
0.938922150374898,0.000671628102977939,-0.0616310020791464,3.43741631675177,8,"SC",8000,2014,"donor_1",18,"MA"
0.950417296090707,0.000422723642799198,-0.0558164911304054,3.41624787373049,9,"SC",9000,2014,"donor_1",13,"MA"
0.945381728666657,0.00101761205743419,-0.0457176077241307,3.38009475045903,10,"SC",10000,2014,"donor_1",9,"MA"
0.977788234868371,0.00891923250395391,0.0578999730833163,4.63676310451543,3,"TN",3000,2014,"donor_1",6,"MA"
0.977788234868371,0.00891923250395391,0.0578999730833163,4.63676310451543,3,"TN",3000,2014,"donor_1",6,"MA"
0.977788234868371,0.00891923250395391,0.0578999730833163,4.63676310451543,3,"TN",3000,2014,"donor_1",6,"MA"
0.977788234868371,0.00891923250395391,0.0578999730833163,4.63676310451543,3,"TN",3000,2014,"donor_1",6,"MA"
0.993097790118182,0.00914963639313219,0.0725832709068255,4.57328740482165,4,"TN",4000,2014,"donor_1",13,"MA"
0.999691630464825,0.00960233572060113,0.0741110106857588,4.5667826832246,5,"TN",5000,2014,"donor_1",13,"MA"
0.970937795764809,0.010531284489223,0.0458673123400628,4.69010887479162,6,"TN",6000,2014,"donor_1",4,"MA"
0.982524221059247,0.0104647229666115,0.063071420994975,4.61420697291399,7,"TN",7000,2014,"donor_1",7,"MA"
0.991593832907876,0.0118126857226906,0.072869673645775,4.57206656498349,8,"TN",8000,2014,"donor_1",13,"MA"
0.957535877433614,0.0122758718204402,0.0772449146033955,4.55349707105977,9,"TN",9000,2014,"donor_1",6,"MA"
0.986018074261865,0.0131217954776379,0.0698839537147566,4.58482580884504,10,"TN",10000,2014,"donor_1",7,"MA"
0.260015665620074,0.00272674574212128,-0.0398342252260272,4.0339463212971,3,"TX",3000,2014,"donor_1",17,"MA"
0.260015665620074,0.00272674574212128,-0.0398342252260272,4.0339463212971,3,"TX",3000,2014,"donor_1",10,"MA"
0.260015665620074,0.00272674574212128,-0.0398342252260272,4.0339463212971,3,"TX",3000,2014,"donor_1",10,"MA"
0.260015665620074,0.00272674574212128,-0.0398342252260272,4.0339463212971,3,"TX",3000,2014,"donor_1",17,"MA"
0.362081744903373,0.000896379539669812,-0.0337568384172544,4.00857397908027,4,"TX",4000,2014,"donor_1",18,"MA"
0.379871276553366,0.000704987367911099,-0.0172838572477701,3.94137943448987,5,"TX",5000,2014,"donor_1",4,"MA"
0.360527732997805,0.00104308490489376,-0.0305326118717154,3.99524237990388,6,"TX",6000,2014,"donor_1",18,"MA"
0.0759178772553801,0.00140528523544999,-0.0261877010515075,3.97741659164413,7,"TX",7000,2014,"donor_1",13,"MA"
0.0561588504613886,0.00164140130974122,-0.0243214238924236,3.9698085925357,8,"TX",8000,2014,"donor_1",21,"MA"
0.2154737068025,0.000984716516371738,-0.0308842238066703,3.99669192281539,9,"TX",9000,2014,"donor_1",20,"MA"
0.297453204104963,0.00220351985535883,-0.0179381647879347,3.94400541402616,10,"TX",10000,2014,"donor_1",19,"MA"
0.708294241780124,0.00316515928089256,0.00383569425290351,4.17062099388218,3,"UT",3000,2014,"donor_1",5,"MA"
0.668467303997789,0.00304553535932132,-0.018841014523359,4.26701307619949,4,"UT",4000,2014,"donor_1",5,"MA"
0.715491833120935,0.002797890596276,-0.0035790219020727,4.20165603985106,5,"UT",5000,2014,"donor_1",20,"MA"
0.676593943035202,0.00253599464447866,-0.00616752694425785,4.21259954204036,6,"UT",6000,2014,"donor_1",18,"MA"
0.741842124951493,0.00331989868294051,-0.00248693389565516,4.19705602174189,7,"UT",7000,2014,"donor_1",15,"MA"
0.640064101145429,0.00374807783399752,-0.00459416638318431,4.20594101367413,8,"UT",8000,2014,"donor_1",12,"MA"
0.653505046409267,0.00348316927740389,-0.00357320145810376,4.2016314966497,9,"UT",9000,2014,"donor_1",2,"MA"
0.668719932884639,0.00425434991420282,0.0053033591440416,4.16453221087824,10,"UT",10000,2014,"donor_1",15,"MA"
0.982773612643135,0.00138598738384651,-0.065264173155019,3.62264607551724,3,"WA",3000,2014,"donor_1",18,"MA"
0.982773612643135,0.00138598738384651,-0.065264173155019,3.62264607551724,3,"WA",3000,2014,"donor_1",4,"MA"
0.984752605555682,0.00129439772418964,-0.0411147490475145,3.53141011544574,4,"WA",4000,2014,"donor_1",10,"MA"
0.987327343010683,0.00160160920614272,-0.0201828361132586,3.45596831691831,5,"WA",5000,2014,"donor_1",13,"MA"
0.980042888398985,0.000548813493380281,-0.0296473975850157,3.4896769136681,6,"WA",6000,2014,"donor_1",21,"MA"
0.971012646648286,0.00157792333675858,-0.0291530826027503,3.48790011492591,7,"WA",7000,2014,"donor_1",6,"MA"
0.99720515416289,0.00177075607793538,-0.0224000668512406,3.46380657357314,8,"WA",8000,2014,"donor_1",4,"MA"
0.982215299927473,0.00154989014021741,-0.033033680997034,3.50189764443589,9,"WA",9000,2014,"donor_1",10,"MA"
0.999722381859512,0.00128983232798833,-0.0251711949651154,3.47365307352008,10,"WA",10000,2014,"donor_1",4,"MA"
0.965101387382896,0.012191745862622,0.0200883044723144,3.21470519186006,3,"WI",3000,2014,"donor_1",16,"MA"
0.965101387382896,0.012191745862622,0.0200883044723144,3.21470519186006,3,"WI",3000,2014,"donor_1",16,"MA"
0.928713794953286,0.0270696396208946,0.0467563876500841,3.13280454481362,4,"WI",4000,2014,"donor_1",11,"MA"
0.932852697502958,0.0367543411121366,0.0321073643157665,3.17726942169129,5,"WI",5000,2014,"donor_1",16,"MA"
0.918274318810031,0.0458726579048299,0.0553901752235431,3.10717613781869,6,"WI",6000,2014,"donor_1",11,"MA"
0.901955406288211,0.0490243836628231,0.050452760398774,3.12178071415414,7,"WI",7000,2014,"donor_1",9,"MA"
0.891539868334317,0.0538865794890342,0.0478564049566906,3.12951579341485,8,"WI",8000,2014,"donor_1",13,"MA"
0.808210696263399,0.068786647193913,0.0535916552186583,3.11248020264768,9,"WI",9000,2014,"donor_1",9,"MA"
0.765740825945472,0.0707412635568371,0.0471072283282201,3.13175487650723,10,"WI",10000,2014,"donor_1",19,"MA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",5,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",11,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",14,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",14,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",14,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",14,"CA"
0.936557358883473,0.00844124445457247,0.00743482211146126,3.10012141544271,3,"CO",3000,2016,"donor_1",11,"CA"
0.911301261816421,0.00734097364615238,0.0259917999588929,3.04404992984895,4,"CO",4000,2016,"donor_1",5,"CA"
0.866666072688397,0.00927986950384744,0.0265419532724885,3.04241853607072,5,"CO",5000,2016,"donor_1",5,"CA"
0.854109619657501,0.0107237035748378,0.0243012258898512,3.04907402993415,6,"CO",6000,2016,"donor_1",13,"CA"
0.861192798359138,0.0103814135230584,0.0169535798657921,3.07110405875421,7,"CO",7000,2016,"donor_1",2,"CA"
0.816541669099275,0.0116975547822961,0.0209979896729403,3.05893870338659,8,"CO",8000,2016,"donor_1",14,"CA"
0.861655264457809,0.0133776874942359,0.0192120227570729,3.06429888674387,9,"CO",9000,2016,"donor_1",1,"CA"
0.822680270198265,0.0147018588334639,0.0350389117773698,3.01744236970507,10,"CO",10000,2016,"donor_1",18,"CA"
0.894061513554878,0.0515047989596288,0.0197054758516653,3.43932394187507,3,"FL",3000,2016,"donor_1",2,"CA"
0.824890405600559,0.0628043191624824,0.0333847048493183,3.39379656027435,4,"FL",4000,2016,"donor_1",18,"CA"
0.881300592428311,0.0667009569729188,0.0372294477410199,3.3812166289685,5,"FL",5000,2016,"donor_1",4,"CA"
0.847832996350112,0.0697913378868432,0.0319577781752298,3.39848928990022,6,"FL",6000,2016,"donor_1",18,"CA"
0.806527278988942,0.0756752630201179,0.0614553147259164,3.30404625432897,7,"FL",7000,2016,"donor_1",11,"CA"
0.824370678451226,0.0774730380097292,0.0530871882556411,3.33030113353386,8,"FL",8000,2016,"donor_1",2,"CA"
0.794803014623312,0.0806520438878399,0.0523013782053917,3.33278804855202,9,"FL",9000,2016,"donor_1",2,"CA"
0.758314945494918,0.0832025244557416,0.0655166310683789,3.29145257286245,10,"FL",10000,2016,"donor_1",20,"CA"
0.796671924350162,0.00954902782133193,0.039785579943338,3.85540728183938,3,"GA",3000,2016,"donor_1",11,"CA"
0.796671924350162,0.00954902782133193,0.039785579943338,3.85540728183938,3,"GA",3000,2016,"donor_1",14,"CA"
0.796671924350162,0.00954902782133193,0.039785579943338,3.85540728183938,3,"GA",3000,2016,"donor_1",11,"CA"
0.816895519853091,0.0118922571137935,0.0523365843167437,3.80942462346108,4,"GA",4000,2016,"donor_1",4,"CA"
0.833349765254104,0.0145067734498786,0.0653703856836842,3.76281990783191,5,"GA",5000,2016,"donor_1",1,"CA"
0.907427483527885,0.0232991265658086,0.0718745560128101,3.73998699192671,6,"GA",6000,2016,"donor_1",7,"CA"
0.908028163851594,0.0259839820885295,0.0653278089812281,3.76297029202564,7,"GA",7000,2016,"donor_1",4,"CA"
0.928435282185438,0.0308767114467545,0.0651004564213292,3.76377352229708,8,"GA",8000,2016,"donor_1",2,"CA"
0.930605437678974,0.032528831272167,0.0811292406156113,3.7079719480924,9,"GA",9000,2016,"donor_1",2,"CA"
0.944550854392254,0.0353319660895445,0.0730023388872096,3.73605606547193,10,"GA",10000,2016,"donor_1",9,"CA"
0.918457789280791,0.00190705832408152,-0.0684364928625002,3.15084655186261,3,"IL",3000,2016,"donor_1",14,"CA"
0.857129442566777,0.000548751633812627,-0.0165332656501125,2.98455815716586,4,"IL",4000,2016,"donor_1",7,"CA"
0.828926714407881,0.000650513159979586,-0.0382422650150204,3.05192623623773,5,"IL",5000,2016,"donor_1",2,"CA"
0.899257308323537,0.00116703938466441,-0.0363135034931138,3.04581798639352,6,"IL",6000,2016,"donor_1",12,"CA"
0.866038184859167,0.000582225471292534,-0.031146599283936,3.02957461070566,7,"IL",7000,2016,"donor_1",14,"CA"
0.897551315250525,0.000483021477807433,-0.0326728827262325,3.03435478225565,8,"IL",8000,2016,"donor_1",3,"CA"
0.89658157623707,0.00124648024147881,-0.0279275824606985,3.01954217745979,9,"IL",9000,2016,"donor_1",20,"CA"
0.861295336568949,0.00238990835008257,-0.027989636419501,3.019734947571,10,"IL",10000,2016,"donor_1",3,"CA"
0.891705553223269,0.0026285444680623,0.0132387363337008,2.94869254912025,3,"IN",3000,2016,"donor_1",8,"CA"
0.891705553223269,0.0026285444680623,0.0132387363337008,2.94869254912025,3,"IN",3000,2016,"donor_1",1,"CA"
0.922596040788154,0.000877254504214572,-0.00996554847108455,3.01780358016151,4,"IN",4000,2016,"donor_1",21,"CA"
0.922596040788154,0.000877254504214572,-0.00996554847108455,3.01780358016151,4,"IN",4000,2016,"donor_1",21,"CA"
0.889993290028854,0.00219288585760206,0.00781458825722141,2.96456267563439,5,"IN",5000,2016,"donor_1",10,"CA"
0.87486943575723,0.00359858083796064,0.00671335737861795,2.96780557286629,6,"IN",6000,2016,"donor_1",21,"CA"
0.863032533666363,0.00280534489291554,-0.0023984878419566,2.9949127741838,7,"IN",7000,2016,"donor_1",1,"CA"
0.771055654858496,0.00532442534372031,0.00435708278843018,2.97476820097914,8,"IN",8000,2016,"donor_1",14,"CA"
0.807381697408661,0.00460959754005056,0.00840560232706537,2.96282518206217,9,"IN",9000,2016,"donor_1",6,"CA"
0.867240656816844,0.00583894159818802,0.0123920629547588,2.95115856952418,10,"IN",10000,2016,"donor_1",10,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",9,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",9,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",9,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",9,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",1,"CA"
0.80553463176708,0.00715258520340597,-0.0362769042139625,2.95319238642881,3,"KY",3000,2016,"donor_1",4,"CA"
0.895847227287826,0.00683047983628441,-0.0258304330423164,2.92152393755137,4,"KY",4000,2016,"donor_1",9,"CA"
0.860615927158295,0.00749830868450518,-0.00412201376216814,2.85783976393795,5,"KY",5000,2016,"donor_1",11,"CA"
0.856262711682575,0.00838920035268039,-0.0014893117701123,2.85030470144119,6,"KY",6000,2016,"donor_1",9,"CA"
0.883503340046913,0.00847476390966425,0.00861858554374676,2.82174029895217,7,"KY",7000,2016,"donor_1",21,"CA"
0.828450714398869,0.00812845955689671,-0.00304484651721032,2.85475199075749,8,"KY",8000,2016,"donor_1",4,"CA"
0.872285043206243,0.0088954133632797,0.00361740654979725,2.83580146231722,9,"KY",9000,2016,"donor_1",6,"CA"
0.863615405778786,0.00899708989549186,0.00473844430411447,2.83263741447867,10,"KY",10000,2016,"donor_1",21,"CA"
0.976192479395961,0.00123763434940483,-0.0347825695483897,2.19936036259499,3,"MI",3000,2016,"donor_1",20,"CA"
0.976192479395961,0.00123763434940483,-0.0347825695483897,2.19936036259499,3,"MI",3000,2016,"donor_1",5,"CA"
0.976192479395961,0.00123763434940483,-0.0347825695483897,2.19936036259499,3,"MI",3000,2016,"donor_1",13,"CA"
0.975517450950176,0.000903099368196991,-0.0432126953673892,2.21873863453508,4,"MI",4000,2016,"donor_1",5,"CA"
0.922754136640215,0.00102627840836248,-0.0803524768539653,2.30834195101068,5,"MI",5000,2016,"donor_1",7,"CA"
0.894544676924867,0.00091183554027426,-0.0880913330451158,2.32793155142376,6,"MI",6000,2016,"donor_1",1,"CA"
0.919882433363824,0.000644014282451496,-0.113835329486368,2.39556036079685,7,"MI",7000,2016,"donor_1",4,"CA"
0.919760253314035,0.00107655079690649,-0.100918395698518,2.36114380236971,8,"MI",8000,2016,"donor_1",3,"CA"
0.900522648104315,0.00104899462801393,-0.0696538695974314,2.28179694465164,9,"MI",9000,2016,"donor_1",11,"CA"
