"attempt","att2","treated_location","treated_state_2"
32,-0.0392954445268767,"NC","MA"
33,-0.078084545212336,"NC","MA"
34,0.0911784596312877,"NC","MA"
35,0.0408697568036463,"NC","MA"
36,-0.0325034856470534,"NC","MA"
37,0.0349245802801265,"NC","MA"
38,-0.0329044232322944,"NC","MA"
39,-0.00548642218099738,"NC","MA"
40,-0.0241738926513908,"NC","MA"
41,-0.0545530306131478,"NC","MA"
42,-0.0581191145798969,"NC","MA"
43,-0.0291122935474631,"NC","MA"
44,-0.0221543676648238,"NC","MA"
45,-0.0319610932596145,"NC","MA"
46,-0.0108548877680666,"NC","MA"
47,-0.0554224549001093,"NC","MA"
48,-0.0312672301071443,"NC","MA"
49,-0.0618551760044789,"NC","MA"
50,-0.0598766601181937,"NC","MA"
1,0.116580156535069,"NJ","MA"
2,0.0597868788487605,"NJ","MA"
3,0.0657947281203431,"NJ","MA"
4,0.0508518449189373,"NJ","MA"
5,0.0825571075440611,"NJ","MA"
6,0.173569394706916,"NJ","MA"
7,0.134854817232685,"NJ","MA"
8,0.174101001573407,"NJ","MA"
9,0.239325256324888,"NJ","MA"
10,0.167629508939353,"NJ","MA"
11,0.234753560598099,"NJ","MA"
12,0.0671657487576264,"NJ","MA"
13,0.195796997322071,"NJ","MA"
14,0.131095693643623,"NJ","MA"
15,0.115664048177793,"NJ","MA"
16,0.0434275024048236,"NJ","MA"
17,0.158131034809558,"NJ","MA"
18,0.0823791183157246,"NJ","MA"
19,0.167880637657268,"NJ","MA"
20,0.216255381240674,"NJ","MA"
21,0.191899853004322,"NJ","MA"
22,0.144763950397992,"NJ","MA"
23,0.123187129340861,"NJ","MA"
24,0.0234503477107527,"NJ","MA"
25,0.175148096649186,"NJ","MA"
26,0.106356322372493,"NJ","MA"
27,0.0739775729925956,"NJ","MA"
28,0.148705413489346,"NJ","MA"
29,0.10722919047712,"NJ","MA"
30,0.0572217832855569,"NJ","MA"
31,0.148236717952094,"NJ","MA"
32,0.197400530944154,"NJ","MA"
33,0.123794967161674,"NJ","MA"
34,0.0999691977888701,"NJ","MA"
35,0.180298408821943,"NJ","MA"
36,0.0667474546223081,"NJ","MA"
37,0.05571379277225,"NJ","MA"
38,0.103175204416464,"NJ","MA"
39,0.12659885451581,"NJ","MA"
40,0.0935028483356121,"NJ","MA"
41,0.0350245773384592,"NJ","MA"
42,0.185113342048565,"NJ","MA"
43,0.175670649086393,"NJ","MA"
44,0.152496436486145,"NJ","MA"
45,0.121573064386451,"NJ","MA"
46,0.17922715970132,"NJ","MA"
47,0.245616274873977,"NJ","MA"
48,0.0925014968592176,"NJ","MA"
49,0.143967481580619,"NJ","MA"
50,0.079045510727126,"NJ","MA"
1,0.219612368148687,"NM","MA"
2,0.183556235230166,"NM","MA"
3,0.224303395125027,"NM","MA"
4,0.23554548867953,"NM","MA"
5,0.210378566192643,"NM","MA"
6,0.24239277909134,"NM","MA"
7,0.19951802592976,"NM","MA"
8,0.245465998890518,"NM","MA"
9,0.15716986399368,"NM","MA"
10,0.150587817437623,"NM","MA"
11,0.179315212964356,"NM","MA"
12,0.121611902033187,"NM","MA"
13,0.232941076879396,"NM","MA"
14,0.161009276557522,"NM","MA"
15,0.23908874242252,"NM","MA"
16,0.156666545421541,"NM","MA"
17,0.147221084176521,"NM","MA"
18,0.176848580662144,"NM","MA"
19,0.210391367993657,"NM","MA"
20,0.19748962694808,"NM","MA"
21,0.200424249389696,"NM","MA"
22,0.242279589067129,"NM","MA"
23,0.242279589067129,"NM","MA"
24,0.180790937112834,"NM","MA"
25,0.186454835814158,"NM","MA"
26,0.169750534341635,"NM","MA"
27,0.188383029785938,"NM","MA"
28,0.22586505003941,"NM","MA"
29,0.146785248318288,"NM","MA"
30,0.259015295785112,"NM","MA"
31,0.188210968576881,"NM","MA"
32,0.159687173845181,"NM","MA"
33,0.270469008509117,"NM","MA"
34,0.150653814084324,"NM","MA"
35,0.270096366226583,"NM","MA"
36,0.231235294884607,"NM","MA"
37,0.215486276963872,"NM","MA"
38,0.199133680337737,"NM","MA"
39,0.200288619715505,"NM","MA"
40,0.207260356734712,"NM","MA"
41,0.134195890360496,"NM","MA"
42,0.246972711557141,"NM","MA"
43,0.241361700584643,"NM","MA"
44,0.259197370616916,"NM","MA"
45,0.314453415608461,"NM","MA"
46,0.235133689662445,"NM","MA"
47,0.168052480406366,"NM","MA"
48,0.34773092824933,"NM","MA"
49,0.21996699838819,"NM","MA"
50,0.231601230905915,"NM","MA"
1,-0.115124582661571,"NY","MA"
2,0.045107242981076,"NY","MA"
3,-0.0292251979216414,"NY","MA"
4,-0.157852012946714,"NY","MA"
5,-0.0796226984700728,"NY","MA"
6,-0.019135914496885,"NY","MA"
7,-0.147380339605696,"NY","MA"
8,-0.142176886103212,"NY","MA"
9,-0.164904055342798,"NY","MA"
10,-0.102463078198771,"NY","MA"
11,-0.076534995731916,"NY","MA"
12,-0.160170971935877,"NY","MA"
13,-0.0876738506313071,"NY","MA"
14,-0.0745811585981716,"NY","MA"
15,0.032323424013147,"NY","MA"
16,-0.12922151206628,"NY","MA"
17,-0.0672757388322483,"NY","MA"
18,-0.0597147885219496,"NY","MA"
19,-0.0724914795092396,"NY","MA"
20,-0.0348622496003487,"NY","MA"
21,-0.0576781511740708,"NY","MA"
22,0.168633948536697,"NY","MA"
23,-0.124560413883269,"NY","MA"
24,-0.129348509749733,"NY","MA"
25,-0.0628512074739293,"NY","MA"
26,-0.0183550173962005,"NY","MA"
27,-0.0409169298086165,"NY","MA"
28,-0.0409169298086165,"NY","MA"
29,-0.0560545359898544,"NY","MA"
30,-0.0998413038410775,"NY","MA"
31,-0.0556199727605598,"NY","MA"
32,-0.0892593904213735,"NY","MA"
33,-0.0297889160815576,"NY","MA"
34,-0.0550031613667583,"NY","MA"
35,-0.165788630387923,"NY","MA"
36,0.00774902423785749,"NY","MA"
37,-0.0839462105054734,"NY","MA"
38,0.0676128710758738,"NY","MA"
39,-0.093564590229891,"NY","MA"
40,-0.0909310285615826,"NY","MA"
41,-0.111533049216865,"NY","MA"
42,-0.0654638028214914,"NY","MA"
43,-0.198434203853122,"NY","MA"
44,-0.154148964188007,"NY","MA"
45,-0.0742307981064647,"NY","MA"
46,-0.155332295309268,"NY","MA"
47,-0.064457800117356,"NY","MA"
48,-0.192419536148247,"NY","MA"
49,0.00735388007417333,"NY","MA"
50,-0.189194890501003,"NY","MA"
1,-0.114954316397063,"OH","MA"
2,-0.0810384530210719,"OH","MA"
3,-0.0910279078036491,"OH","MA"
4,-0.11445675352812,"OH","MA"
5,-0.186094175870871,"OH","MA"
6,-0.0786396858356538,"OH","MA"
7,-0.162684159149107,"OH","MA"
8,-0.123098048505297,"OH","MA"
9,-0.132171112217804,"OH","MA"
10,-0.118757015857152,"OH","MA"
11,-0.107440044084194,"OH","MA"
12,-0.0692393081295453,"OH","MA"
13,-0.148364988672076,"OH","MA"
14,-0.148085744784683,"OH","MA"
15,-0.105377533048566,"OH","MA"
16,-0.154578844146485,"OH","MA"
17,-0.0893365825545833,"OH","MA"
18,-0.138971815185782,"OH","MA"
19,-0.128640964392761,"OH","MA"
20,-0.120605540649249,"OH","MA"
21,-0.17702463960635,"OH","MA"
22,-0.131095400284809,"OH","MA"
23,-0.107674366248012,"OH","MA"
24,-0.157841697087182,"OH","MA"
25,-0.0840525789178206,"OH","MA"
26,-0.134346999343353,"OH","MA"
27,-0.0972031997143944,"OH","MA"
28,-0.168642252197914,"OH","MA"
29,-0.169257110905231,"OH","MA"
30,-0.0895516541317304,"OH","MA"
31,-0.143053435286791,"OH","MA"
32,-0.166270027301878,"OH","MA"
33,-0.1344738007353,"OH","MA"
34,-0.130538379564132,"OH","MA"
35,-0.117480640455055,"OH","MA"
36,-0.183267281512347,"OH","MA"
37,-0.0964912946458728,"OH","MA"
38,-0.161221094797025,"OH","MA"
39,-0.0886022797460794,"OH","MA"
40,-0.098441486849223,"OH","MA"
41,-0.0939769656648818,"OH","MA"
42,-0.0951317005754768,"OH","MA"
43,-0.134782234669517,"OH","MA"
44,-0.124082327564369,"OH","MA"
45,-0.111749503115842,"OH","MA"
46,-0.194667425566812,"OH","MA"
47,-0.146732473059964,"OH","MA"
48,-0.138860405582113,"OH","MA"
49,-0.13446215128074,"OH","MA"
50,-0.0756555524340773,"OH","MA"
1,0.147355856978349,"OK","MA"
2,0.223991374019157,"OK","MA"
3,0.142826798428687,"OK","MA"
4,0.180588855943261,"OK","MA"
5,0.181159203578937,"OK","MA"
6,0.169812738010789,"OK","MA"
7,0.1129144828253,"OK","MA"
8,0.102569065291958,"OK","MA"
9,0.134656482352223,"OK","MA"
10,0.166825062887195,"OK","MA"
11,0.104614800832856,"OK","MA"
12,0.194466247133208,"OK","MA"
13,0.144721554319049,"OK","MA"
14,0.142995603034304,"OK","MA"
15,0.173535988557573,"OK","MA"
16,0.22926059187221,"OK","MA"
17,0.120206267221046,"OK","MA"
18,0.16208221968408,"OK","MA"
19,0.167969522231991,"OK","MA"
20,0.1839942576578,"OK","MA"
21,0.180686580704709,"OK","MA"
22,0.117351019896378,"OK","MA"
23,0.130415606834708,"OK","MA"
24,0.122706183815565,"OK","MA"
25,0.167689310531758,"OK","MA"
26,0.166495688675682,"OK","MA"
27,0.200262203363764,"OK","MA"
28,0.174640347899259,"OK","MA"
29,0.112219987022461,"OK","MA"
30,0.196535319802186,"OK","MA"
31,0.167674728768858,"OK","MA"
32,0.118978055298904,"OK","MA"
33,0.125588099421147,"OK","MA"
34,0.144459640274231,"OK","MA"
35,0.228967183489921,"OK","MA"
36,0.1472929651897,"OK","MA"
37,0.1472929651897,"OK","MA"
38,0.158593191267508,"OK","MA"
39,0.174658092777443,"OK","MA"
40,0.116008813721749,"OK","MA"
41,0.169126144318518,"OK","MA"
42,0.142118747634375,"OK","MA"
43,0.222330065765114,"OK","MA"
44,0.0952577948922048,"OK","MA"
45,0.147730393019684,"OK","MA"
46,0.17313891588131,"OK","MA"
47,0.156682436825717,"OK","MA"
48,0.100716187967602,"OK","MA"
49,0.147111196281298,"OK","MA"
50,0.155039570896391,"OK","MA"
1,0.0418785409661702,"OR","MA"
2,0.103171073777234,"OR","MA"
3,0.121742416348335,"OR","MA"
4,0.0291637798675568,"OR","MA"
5,-0.100108800539756,"OR","MA"
6,0.146461815982178,"OR","MA"
7,-0.0576302736381032,"OR","MA"
8,0.231830320320716,"OR","MA"
9,-0.0498114966379931,"OR","MA"
10,0.0267846878857053,"OR","MA"
11,0.229635904867117,"OR","MA"
12,-0.0765362685365756,"OR","MA"
13,0.0346403561019288,"OR","MA"
14,0.276912084562613,"OR","MA"
15,-0.0701134033742102,"OR","MA"
16,0.0870933797917249,"OR","MA"
17,-0.115304271837204,"OR","MA"
18,0.0950068147119022,"OR","MA"
19,-0.104018273317546,"OR","MA"
20,-0.0326988212010488,"OR","MA"
21,0.00426028229413169,"OR","MA"
22,-0.0659394549067653,"OR","MA"
23,0.128336203137749,"OR","MA"
24,0.229672185444809,"OR","MA"
25,0.296557315675069,"OR","MA"
26,0.0391882526791652,"OR","MA"
27,-0.0333700894912491,"OR","MA"
28,-0.0806397857902694,"OR","MA"
29,0.155493159911886,"OR","MA"
30,-0.000400625416566615,"OR","MA"
31,-0.0290203533142658,"OR","MA"
32,-0.0842805918614375,"OR","MA"
33,-0.0506177133920095,"OR","MA"
34,0.189561129169512,"OR","MA"
35,-0.0629761982721763,"OR","MA"
36,0.0336762007931739,"OR","MA"
37,0.00897991665761816,"OR","MA"
38,-0.165798190244161,"OR","MA"
39,-0.0857621262609794,"OR","MA"
40,-0.1243014914131,"OR","MA"
41,-0.0106930608690251,"OR","MA"
42,-0.0194017602688021,"OR","MA"
43,-0.0968921306153324,"OR","MA"
44,-0.0268806318233487,"OR","MA"
45,0.113238451806308,"OR","MA"
46,-0.0527311213413991,"OR","MA"
47,-0.0373305249502788,"OR","MA"
48,0.225382854231724,"OR","MA"
49,-0.0105891991621293,"OR","MA"
50,-0.0621112269242814,"OR","MA"
1,0.0534909078277166,"SC","MA"
2,0.133772167822567,"SC","MA"
3,0.0904083296422146,"SC","MA"
4,0.160508687800571,"SC","MA"
5,0.108867990829899,"SC","MA"
6,0.211820038840737,"SC","MA"
7,0.213475741298882,"SC","MA"
8,0.157226152057803,"SC","MA"
9,0.156008410884316,"SC","MA"
10,0.220912661071238,"SC","MA"
11,0.103211640975728,"SC","MA"
12,0.123485830011183,"SC","MA"
13,0.127748295184634,"SC","MA"
14,0.202925716556242,"SC","MA"
15,0.199136270753064,"SC","MA"
16,0.154286028182885,"SC","MA"
17,0.169758915737072,"SC","MA"
18,0.153599082978046,"SC","MA"
19,0.195856638683116,"SC","MA"
20,0.115781882323678,"SC","MA"
21,0.0671127424361407,"SC","MA"
22,0.110175365255699,"SC","MA"
23,0.157834064869041,"SC","MA"
24,0.0814674563884069,"SC","MA"
25,0.155572360998116,"SC","MA"
26,0.107102766955596,"SC","MA"
27,0.192268474256345,"SC","MA"
28,0.07868569294889,"SC","MA"
29,0.0906313790185725,"SC","MA"
30,0.205521536527677,"SC","MA"
31,0.0903696598661742,"SC","MA"
32,0.0842398588280989,"SC","MA"
33,0.125833445676302,"SC","MA"
34,0.248879361333768,"SC","MA"
35,0.130100468904805,"SC","MA"
36,0.130129342066171,"SC","MA"
37,0.0907615053473273,"SC","MA"
38,0.182207744809467,"SC","MA"
39,0.224722052848914,"SC","MA"
40,0.170481335911108,"SC","MA"
41,0.122513453469662,"SC","MA"
42,0.112960025162492,"SC","MA"
43,0.128881567416136,"SC","MA"
44,0.161713978140686,"SC","MA"
45,0.176966772848817,"SC","MA"
46,0.124671634413317,"SC","MA"
47,0.137712156067821,"SC","MA"
48,0.290980733858855,"SC","MA"
49,0.183754922273211,"SC","MA"
50,0.219342781663833,"SC","MA"
1,0.0286232216534881,"TN","MA"
2,0.0158598898438235,"TN","MA"
3,0.0114983714022509,"TN","MA"
4,0.0329336054881592,"TN","MA"
5,-0.0113895038254626,"TN","MA"
6,-0.0113918044095105,"TN","MA"
7,0.000505427781162235,"TN","MA"
8,0.0130897966543142,"TN","MA"
9,0.0024468556824961,"TN","MA"
10,-0.0187515583193728,"TN","MA"
11,0.0139345097646837,"TN","MA"
12,0.034617407416297,"TN","MA"
13,0.0127354985018888,"TN","MA"
14,0.0149746948508701,"TN","MA"
15,-0.0641323697421874,"TN","MA"
16,-0.0466004954549017,"TN","MA"
17,-0.000895896981764953,"TN","MA"
18,-0.00766454248166479,"TN","MA"
19,0.0223437598536699,"TN","MA"
20,0.0282485777242812,"TN","MA"
21,-0.029817641605885,"TN","MA"
22,0.000907204504987232,"TN","MA"
23,0.0327611049384325,"TN","MA"
24,-0.0144939917761339,"TN","MA"
25,-0.00716096014735067,"TN","MA"
26,0.00670194828259648,"TN","MA"
27,-0.00255717444784018,"TN","MA"
28,0.0662616650528371,"TN","MA"
29,-0.0329465542376164,"TN","MA"
30,-0.0215261630701188,"TN","MA"
31,0.0170324365217131,"TN","MA"
32,-0.00896245160950438,"TN","MA"
33,0.0130781428791534,"TN","MA"
34,0.0495202661567815,"TN","MA"
35,-0.0276731562964547,"TN","MA"
36,0.0115765003216245,"TN","MA"
37,0.030578095035322,"TN","MA"
38,0.00357423905386082,"TN","MA"
39,0.0193760860791878,"TN","MA"
40,0.0261552049838883,"TN","MA"
41,0.0158366442250267,"TN","MA"
42,0.00448516719129916,"TN","MA"
43,0.0256293753401857,"TN","MA"
44,0.058554452541474,"TN","MA"
45,-0.00989954174857264,"TN","MA"
46,-0.00989954174857264,"TN","MA"
47,0.0405963712123236,"TN","MA"
48,0.102275421328053,"TN","MA"
49,-0.0330590444118816,"TN","MA"
50,-0.0322494372820955,"TN","MA"
1,-0.06998347381671,"TX","MA"
2,-0.0727114940263253,"TX","MA"
3,-0.104672170037202,"TX","MA"
4,-0.110267920206215,"TX","MA"
5,-0.0249542180169217,"TX","MA"
6,0.0354903567516918,"TX","MA"
7,-0.0860991679309108,"TX","MA"
8,-0.0100782019779905,"TX","MA"
9,-0.142468017255308,"TX","MA"
10,-0.0512891910688657,"TX","MA"
11,0.038515182370704,"TX","MA"
12,-0.10597846127619,"TX","MA"
13,-0.115551581572383,"TX","MA"
14,-0.141789279545885,"TX","MA"
15,-0.0663130906701841,"TX","MA"
16,-0.0452970380171114,"TX","MA"
17,0.0336111536847927,"TX","MA"
18,0.0350894919919228,"TX","MA"
19,-0.140404022549827,"TX","MA"
20,-0.0408562583198437,"TX","MA"
21,-0.0738722712540862,"TX","MA"
22,-0.00841821914497851,"TX","MA"
23,0.00433634870776269,"TX","MA"
24,-0.0264965997772055,"TX","MA"
25,-0.0996084411833172,"TX","MA"
26,0.0146872246881428,"TX","MA"
27,-0.120769608193907,"TX","MA"
28,-0.0420642322726612,"TX","MA"
29,-0.0392201551394129,"TX","MA"
30,-0.0917011213321516,"TX","MA"
31,-0.0825822550084279,"TX","MA"
32,-0.0322269431111718,"TX","MA"
33,-0.133510444493032,"TX","MA"
34,-0.125328556912878,"TX","MA"
35,-0.0743160494742675,"TX","MA"
36,-0.0292632953205889,"TX","MA"
37,-0.057912351031254,"TX","MA"
38,-0.133402595515409,"TX","MA"
39,-0.0391591274209928,"TX","MA"
40,-0.0392946832747678,"TX","MA"
41,-0.0251454587604373,"TX","MA"
42,-0.0556897527081941,"TX","MA"
43,0.00550883767854193,"TX","MA"
44,-0.0927396954188522,"TX","MA"
45,-0.114774090905411,"TX","MA"
46,-0.0360278824911748,"TX","MA"
47,-0.0180220606111704,"TX","MA"
48,-0.16770890516023,"TX","MA"
49,-0.143825867038511,"TX","MA"
50,-0.068605389879132,"TX","MA"
1,0.0698918869372368,"UT","MA"
2,0.088064301472288,"UT","MA"
3,0.0587954800693341,"UT","MA"
4,0.139363424625088,"UT","MA"
5,0.00253485155657585,"UT","MA"
6,0.0914574681742641,"UT","MA"
7,-0.0388233769188835,"UT","MA"
8,0.0309074715119482,"UT","MA"
9,-0.0224519543974531,"UT","MA"
10,0.0451853703773664,"UT","MA"
11,0.125843170744307,"UT","MA"
12,0.114760191272428,"UT","MA"
13,0.130330913642528,"UT","MA"
14,-0.0586257672923821,"UT","MA"
15,-0.0289401023665644,"UT","MA"
16,0.00743158317920188,"UT","MA"
17,0.0863302812613053,"UT","MA"
18,0.0824935342358466,"UT","MA"
19,0.101562927637363,"UT","MA"
20,0.0818980938230566,"UT","MA"
21,0.0471580432234823,"UT","MA"
22,0.0995889749110168,"UT","MA"
23,0.0984254729609505,"UT","MA"
24,-0.00976848859142882,"UT","MA"
25,0.113316358290044,"UT","MA"
26,0.0433716067472062,"UT","MA"
27,0.124460318846435,"UT","MA"
28,0.0408558150441917,"UT","MA"
29,0.0511490751651725,"UT","MA"
30,0.0792107110225024,"UT","MA"
31,0.0889199335511392,"UT","MA"
32,0.0732456551099421,"UT","MA"
33,0.0856173363244187,"UT","MA"
34,0.0982867790861481,"UT","MA"
35,0.0513583265226821,"UT","MA"
36,0.088675809162251,"UT","MA"
37,0.0395718608635809,"UT","MA"
38,0.079739675938017,"UT","MA"
39,0.0294090471787445,"UT","MA"
40,0.0703733300668417,"UT","MA"
41,-0.0463111808211419,"UT","MA"
42,0.0540958751056011,"UT","MA"
43,0.078729058802618,"UT","MA"
44,0.0469427471931075,"UT","MA"
45,0.0154580226987686,"UT","MA"
46,0.11840088531503,"UT","MA"
47,0.00953532532383851,"UT","MA"
48,0.043021971201693,"UT","MA"
49,0.0572958935433124,"UT","MA"
50,0.0590494157671435,"UT","MA"
1,0.0716127683307537,"AL","CA"
2,0.0648961855371866,"AL","CA"
3,0.0503528238615975,"AL","CA"
4,0.0594804734195917,"AL","CA"
5,0.0660358031597968,"AL","CA"
6,0.0130923442934069,"AL","CA"
7,0.101084616594018,"AL","CA"
8,0.0719771851190012,"AL","CA"
9,0.0862642507517459,"AL","CA"
10,0.0641281538996403,"AL","CA"
11,0.0101816586932385,"AL","CA"
12,0.0641481587437859,"AL","CA"
13,0.0573937283976108,"AL","CA"
14,0.0484788865526886,"AL","CA"
15,0.0591512307103337,"AL","CA"
16,0.0815793704778096,"AL","CA"
17,0.112313978846989,"AL","CA"
18,0.0505117722004977,"AL","CA"
19,0.0505068554978874,"AL","CA"
20,0.0829186193422234,"AL","CA"
21,0.0717956867876277,"AL","CA"
22,0.0233583416081324,"AL","CA"
23,0.0398637238274486,"AL","CA"
24,0.101418529676462,"AL","CA"
25,0.0617719500694311,"AL","CA"
26,0.0320209169917503,"AL","CA"
27,0.019072051199347,"AL","CA"
28,0.0406364574750278,"AL","CA"
29,0.0556393011040991,"AL","CA"
30,0.0814488629982014,"AL","CA"
31,0.0625903800542813,"AL","CA"
32,0.0312068582025166,"AL","CA"
33,0.0775536489102847,"AL","CA"
34,0.0557024290002426,"AL","CA"
35,0.0689286276952445,"AL","CA"
36,0.0277392163186464,"AL","CA"
37,0.0641628770422103,"AL","CA"
38,0.0732765900350337,"AL","CA"
39,0.12310253604582,"AL","CA"
40,0.0367033355408028,"AL","CA"
41,0.0447944515276908,"AL","CA"
42,0.0335477684248437,"AL","CA"
43,0.0707869218515785,"AL","CA"
44,0.0513650990296786,"AL","CA"
45,0.0756342496804917,"AL","CA"
46,0.0647068955258755,"AL","CA"
47,-0.000702873356926455,"AL","CA"
48,0.0306303565849484,"AL","CA"
49,0.0779183733871851,"AL","CA"
50,0.00310501470563086,"AL","CA"
1,0.166940048197821,"AZ","CA"
2,0.122670093408386,"AZ","CA"
3,0.139476912617841,"AZ","CA"
4,0.10825782825133,"AZ","CA"
5,-0.00251856525166792,"AZ","CA"
6,0.134210119256366,"AZ","CA"
7,0.0641499338075096,"AZ","CA"
8,0.0405064066595123,"AZ","CA"
9,0.168077584772072,"AZ","CA"
10,0.0222840020157508,"AZ","CA"
11,0.139815409868313,"AZ","CA"
12,0.223033677582309,"AZ","CA"
13,0.225294546203389,"AZ","CA"
14,0.227143163078774,"AZ","CA"
15,0.155039239738891,"AZ","CA"
16,0.151036145100654,"AZ","CA"
17,0.151613050786262,"AZ","CA"
18,0.161117395281818,"AZ","CA"
19,0.131629795232564,"AZ","CA"
20,0.11736007274479,"AZ","CA"
21,0.0826054182948665,"AZ","CA"
22,0.104055932545355,"AZ","CA"
23,0.218045245048553,"AZ","CA"
24,0.135358251273985,"AZ","CA"
25,0.0239382075164477,"AZ","CA"
26,0.00534665000508805,"AZ","CA"
27,0.0618812683275223,"AZ","CA"
28,0.105051092268542,"AZ","CA"
29,0.221147054474255,"AZ","CA"
30,0.179373965530805,"AZ","CA"
31,0.047187842322358,"AZ","CA"
32,0.0516344158675632,"AZ","CA"
33,0.0875569985004831,"AZ","CA"
34,0.292440404431995,"AZ","CA"
35,0.0553470397108907,"AZ","CA"
36,0.18838862702852,"AZ","CA"
37,0.0324110405999828,"AZ","CA"
38,0.140865029266639,"AZ","CA"
39,0.148933885923753,"AZ","CA"
40,0.18095505255472,"AZ","CA"
41,0.137729956800039,"AZ","CA"
42,0.0553450642134609,"AZ","CA"
43,0.175420396132077,"AZ","CA"
44,0.142100722552813,"AZ","CA"
45,0.0528867609302539,"AZ","CA"
46,0.158461465386461,"AZ","CA"
47,0.0991040012363277,"AZ","CA"
48,0.289043886869957,"AZ","CA"
49,0.176206810178361,"AZ","CA"
50,0.0639786637340312,"AZ","CA"
1,-0.108017305503888,"CO","CA"
2,-0.117351695040222,"CO","CA"
3,-0.0954788309825721,"CO","CA"
4,-0.167206099284704,"CO","CA"
5,-0.0822332605762119,"CO","CA"
6,-0.128561088475439,"CO","CA"
7,-0.135383629537169,"CO","CA"
8,-0.112198733237593,"CO","CA"
9,-0.123691588283419,"CO","CA"
10,-0.130603888549087,"CO","CA"
11,-0.076432422879029,"CO","CA"
12,-0.140042769875538,"CO","CA"
13,-0.157896873012268,"CO","CA"
14,-0.124982750342357,"CO","CA"
15,-0.16007478317842,"CO","CA"
16,-0.180672436298176,"CO","CA"
17,-0.0903192716758449,"CO","CA"
18,-0.110841489259332,"CO","CA"
19,-0.100189905811789,"CO","CA"
20,-0.141847348985535,"CO","CA"
21,-0.0483881907542844,"CO","CA"
22,-0.143986350773758,"CO","CA"
23,-0.119282297253043,"CO","CA"
24,-0.166840326388214,"CO","CA"
25,-0.152122054064406,"CO","CA"
26,-0.109952717274,"CO","CA"
27,-0.0808346453392505,"CO","CA"
28,-0.0996432975443405,"CO","CA"
29,-0.0954058476169166,"CO","CA"
30,-0.172484982335372,"CO","CA"
31,-0.12275653739924,"CO","CA"
32,-0.07624719809558,"CO","CA"
33,-0.0879273671373118,"CO","CA"
34,-0.117527327927,"CO","CA"
35,-0.160214186046755,"CO","CA"
36,-0.134730292559923,"CO","CA"
37,-0.149464945615549,"CO","CA"
38,-0.0785381068468407,"CO","CA"
39,-0.0617521723399124,"CO","CA"
40,-0.150208996313564,"CO","CA"
41,-0.14631495972581,"CO","CA"
42,-0.170838480416991,"CO","CA"
43,-0.184098568316344,"CO","CA"
44,-0.110408128589612,"CO","CA"
45,-0.0907496643505905,"CO","CA"
46,-0.0786913704146088,"CO","CA"
47,-0.120577763098356,"CO","CA"
48,-0.100148680881453,"CO","CA"
49,-0.132379669672675,"CO","CA"
50,-0.168150815625557,"CO","CA"
1,0.0711263647290836,"FL","CA"
2,0.021688922963863,"FL","CA"
3,0.0738580731092336,"FL","CA"
4,0.180241150278108,"FL","CA"
5,0.0605987461036282,"FL","CA"
6,0.0417879308241182,"FL","CA"
7,0.167267044362974,"FL","CA"
8,0.108885626849302,"FL","CA"
9,0.098860290643937,"FL","CA"
10,0.107615131395504,"FL","CA"
11,0.0830059520224697,"FL","CA"
12,0.167771371692303,"FL","CA"
13,0.108826311090449,"FL","CA"
14,0.159630135557707,"FL","CA"
15,0.0931417631826812,"FL","CA"
16,0.134699472876283,"FL","CA"
17,0.0658656865681881,"FL","CA"
18,0.0975041945739904,"FL","CA"
19,0.0729895133738401,"FL","CA"
20,0.118569642018214,"FL","CA"
