county_name,municipality_name,year,pop
ventura,fillmore,1986,11000
ventura,moorpark,1986,15250
ventura,ojai,1986,7475
ventura,oxnard,1986,129200
ventura,port hueneme,1986,19750
ventura,san buenaventura,1986,86700
ventura,santa paula,1986,23750
ventura,simi valley,1986,88500
ventura,thousand oaks,1986,96100
ventura,unincorporated ventura,1986,80500
yolo,davis,1986,40650
yolo,unincorporated yolo,1986,46100
yolo,west sacramento,1986,0
yolo,winters,1986,3340
yolo,woodland,1986,34050
yuba,marysville,1986,11000
yuba,unincorporated yuba,1986,40800
yuba,wheatland,1986,1530
alameda,alameda,1987,69400
alameda,albany,1987,15250
alameda,berkeley,1987,104300
alameda,dublin,1987,19200
alameda,emeryville,1987,4650
alameda,fremont,1987,157100
alameda,hayward,1987,105600
alameda,livermore,1987,53700
alameda,newark,1987,36800
alameda,oakland,1987,366500
alameda,piedmont,1987,10550
alameda,pleasanton,1987,43100
alameda,san leandro,1987,66800
alameda,unincorporated alameda,1987,115600
alameda,union city,1987,52100
alpine,unincorporated alpine,1987,1130
amador,amador,1987,160
amador,ione,1987,2690
amador,jackson,1987,3060
amador,plymouth,1987,710
amador,sutter creek,1987,1710
amador,unincorporated amador,1987,15000
butte,biggs,1987,1470
butte,chico,1987,34500
butte,gridley,1987,4370
butte,oroville,1987,10850
butte,paradise,1987,23850
butte,unincorporated butte,1987,91100
calaveras,angels camp,1987,2210
calaveras,unincorporated calaveras,1987,24600
colusa,colusa,1987,4560
colusa,unincorporated colusa,1987,8250
colusa,williams,1987,2010
contra costa,antioch,1987,51400
contra costa,brentwood,1987,6425
contra costa,clayton,1987,5025
contra costa,concord,1987,108200
contra costa,danville,1987,28000
contra costa,el cerrito,1987,22900
contra costa,hercules,1987,11400
contra costa,lafayette,1987,22650
contra costa,martinez,1987,29200
contra costa,moraga,1987,15300
contra costa,oakley,1987,0
contra costa,orinda,1987,16500
contra costa,pinole,1987,15200
contra costa,pittsburg,1987,42900
contra costa,pleasant hill,1987,29550
contra costa,richmond,1987,80700
contra costa,san pablo,1987,23550
contra costa,san ramon,1987,26900
contra costa,unincorporated contra costa,1987,138100
contra costa,walnut creek,1987,59500
del norte,crescent city,1987,4080
del norte,unincorporated del norte,1987,15700
el dorado,placerville,1987,7325
el dorado,south lake tahoe,1987,21050
el dorado,unincorporated el dorado,1987,76900
fresno,clovis,1987,43250
fresno,coalinga,1987,7450
fresno,firebaugh,1987,3930
fresno,fowler,1987,2910
fresno,fresno,1987,310200
fresno,huron,1987,4130
fresno,kerman,1987,4650
fresno,kingsburg,1987,5925
fresno,mendota,1987,6750
fresno,orange cove,1987,5175
fresno,parlier,1987,6600
fresno,reedley,1987,13850
fresno,san joaquin,1987,2170
fresno,sanger,1987,15300
fresno,selma,1987,13400
fresno,unincorporated fresno,1987,155600
glenn,orland,1987,4670
glenn,unincorporated glenn,1987,12800
glenn,willows,1987,5500
humboldt,arcata,1987,13950
humboldt,blue lake,1987,1230
humboldt,eureka,1987,25650
humboldt,ferndale,1987,1340
humboldt,fortuna,1987,8075
humboldt,rio dell,1987,2820
humboldt,trinidad,1987,380
humboldt,unincorporated humboldt,1987,58700
imperial,brawley,1987,17400
imperial,calexico,1987,17350
imperial,calipatria,1987,2440
imperial,el centro,1987,27600
imperial,holtville,1987,4670
imperial,imperial,1987,3570
imperial,unincorporated imperial,1987,26200
imperial,westmorland,1987,1320
inyo,bishop,1987,3360
inyo,unincorporated inyo,1987,14400
kern,arvin,1987,8550
kern,bakersfield,1987,157200
kern,california city,1987,3400
kern,delano,1987,20500
kern,maricopa,1987,1190
kern,mcfarland,1987,6450
kern,ridgecrest,1987,23150
kern,shafter,1987,7825
kern,taft,1987,5775
kern,tehachapi,1987,4500
kern,unincorporated kern,1987,242800
kern,wasco,1987,11600
kings,avenal,1987,4680
kings,corcoran,1987,7100
kings,hanford,1987,25250
kings,lemoore,1987,12450
kings,unincorporated kings,1987,34950
lake,clearlake,1987,10950
lake,lakeport,1987,4040
lake,unincorporated lake,1987,31850
lassen,susanville,1987,7125
lassen,unincorporated lassen,1987,18600
los angeles,agoura hills,1987,18700
los angeles,alhambra,1987,76800
los angeles,arcadia,1987,47900
los angeles,artesia,1987,15150
los angeles,avalon,1987,2720
los angeles,azusa,1987,38450
los angeles,baldwin park,1987,65700
los angeles,bell,1987,31900
los angeles,bell gardens,1987,40000
los angeles,bellflower,1987,59800
los angeles,beverly hills,1987,32550
los angeles,bradbury,1987,850
los angeles,burbank,1987,89500
los angeles,calabasas,1987,0
los angeles,carson,1987,85500
los angeles,cerritos,1987,54200
los angeles,claremont,1987,32850
los angeles,commerce,1987,11600
los angeles,compton,1987,90700
los angeles,covina,1987,41850
los angeles,cudahy,1987,21300
los angeles,culver city,1987,39500
los angeles,diamond bar,1987,0
los angeles,downey,1987,89300
los angeles,duarte,1987,20250
los angeles,el monte,1987,100400
los angeles,el segundo,1987,14850
los angeles,gardena,1987,49150
los angeles,glendale,1987,159200
los angeles,glendora,1987,42900
los angeles,hawaiian gardens,1987,12750
los angeles,hawthorne,1987,65000
los angeles,hermosa beach,1987,18300
los angeles,hidden hills,1987,1760
los angeles,huntington park,1987,53700
los angeles,industry,1987,540
los angeles,inglewood,1987,107100
los angeles,irwindale,1987,930
los angeles,la canada flintridge,1987,19800
los angeles,la habra heights,1987,5850
los angeles,la mirada,1987,40550
los angeles,la puente,1987,35150
los angeles,la verne,1987,28300
los angeles,lakewood,1987,74900
los angeles,lancaster,1987,72500
los angeles,lawndale,1987,26700
los angeles,lomita,1987,19800
los angeles,long beach,1987,410100
los angeles,los angeles,1987,3343300
los angeles,lynwood,1987,58500
los angeles,malibu,1987,0
los angeles,manhattan beach,1987,32900
los angeles,maywood,1987,26700
los angeles,monrovia,1987,34000
los angeles,montebello,1987,56200
los angeles,monterey park,1987,58700
los angeles,norwalk,1987,90900
los angeles,palmdale,1987,37050
los angeles,palos verdes estates,1987,13950
los angeles,paramount,1987,42850
los angeles,pasadena,1987,128800
los angeles,pico rivera,1987,55100
los angeles,pomona,1987,123300
los angeles,rancho palos verdes,1987,42800
los angeles,redondo beach,1987,61000
los angeles,rolling hills,1987,1960
los angeles,rolling hills estates,1987,7875
los angeles,rosemead,1987,48950
los angeles,san dimas,1987,29050
los angeles,san fernando,1987,21600
los angeles,san gabriel,1987,34550
los angeles,san marino,1987,13450
los angeles,santa clarita,1987,0
los angeles,santa fe springs,1987,14800
los angeles,santa monica,1987,89000
los angeles,sierra madre,1987,10800
los angeles,signal hill,1987,8250
los angeles,south el monte,1987,19450
los angeles,south gate,1987,82700
los angeles,south pasadena,1987,23850
los angeles,temple city,1987,31300
los angeles,torrance,1987,134500
los angeles,unincorporated los angeles,1987,1072700
los angeles,vernon,1987,130
los angeles,walnut,1987,21600
los angeles,west covina,1987,94200
los angeles,west hollywood,1987,36850
los angeles,westlake village,1987,6275
los angeles,whittier,1987,74900
madera,chowchilla,1987,5775
madera,madera,1987,27000
madera,unincorporated madera,1987,44550
marin,belvedere,1987,2160
marin,corte madera,1987,8075
marin,fairfax,1987,7300
marin,larkspur,1987,11050
marin,mill valley,1987,12900
marin,novato,1987,44900
marin,ross,1987,2320
marin,san anselmo,1987,11650
marin,san rafael,1987,46200
marin,sausalito,1987,7225
marin,tiburon,1987,7575
marin,unincorporated marin,1987,60300
mariposa,unincorporated mariposa,1987,12800
mendocino,fort bragg,1987,5775
mendocino,point arena,1987,420
mendocino,ukiah,1987,13600
mendocino,unincorporated mendocino,1987,50500
mendocino,willits,1987,4730
merced,atwater,1987,20600
merced,dos palos,1987,4000
merced,gustine,1987,3460
merced,livingston,1987,6550
merced,los banos,1987,12100
merced,merced,1987,48600
merced,unincorporated merced,1987,66000
modoc,alturas,1987,3100
modoc,unincorporated modoc,1987,6100
mono,mammoth lakes,1987,4260
mono,unincorporated mono,1987,4560
monterey,carmel-by-the-sea,1987,4370
monterey,del rey oaks,1987,1410
monterey,gonzales,1987,4240
monterey,greenfield,1987,6075
monterey,king city,1987,7050
monterey,marina,1987,24550
monterey,monterey,1987,30600
monterey,pacific grove,1987,16000
monterey,salinas,1987,100800
monterey,sand city,1987,220
monterey,seaside,1987,37600
monterey,soledad,1987,6550
monterey,unincorporated monterey,1987,96400
napa,american canyon,1987,0
napa,calistoga,1987,4350
napa,napa,1987,57500
napa,st. helena,1987,4950
napa,unincorporated napa,1987,34600
napa,yountville,1987,3170
nevada,grass valley,1987,7975
nevada,nevada city,1987,2740
nevada,truckee,1987,0
nevada,unincorporated nevada,1987,57800
orange,aliso viejo,1987,0
orange,anaheim,1987,252700
orange,brea,1987,32350
orange,buena park,1987,66800
orange,costa mesa,1987,90200
orange,cypress,1987,41000
orange,dana point,1987,0
orange,fountain valley,1987,53600
orange,fullerton,1987,111200
orange,garden grove,1987,138600
orange,huntington beach,1987,178800
orange,irvine,1987,98700
orange,la habra,1987,49350
orange,la palma,1987,15600
orange,laguna beach,1987,17750
orange,laguna hills,1987,0
orange,laguna niguel,1987,0
orange,laguna woods,1987,0
orange,lake forest,1987,0
orange,lake forest,1987,0
orange,los alamitos,1987,11600
orange,mission viejo,1987,0
orange,newport beach,1987,65100
orange,orange,1987,104500
orange,placentia,1987,38400
orange,rancho santa margarita,1987,0
orange,san clemente,1987,35200
orange,san juan capistrano,1987,24100
orange,santa ana,1987,265300
orange,seal beach,1987,25800
orange,stanton,1987,29300
orange,tustin,1987,43800
orange,unincorporated orange,1987,329100
orange,villa park,1987,6450
orange,westminster,1987,76200
orange,yorba linda,1987,42000
placer,auburn,1987,9125
placer,colfax,1987,1180
placer,lincoln,1987,6450
placer,loomis,1987,5400
placer,rocklin,1987,13500
placer,roseville,1987,32750
placer,unincorporated placer,1987,78900
plumas,portola,1987,2030
plumas,unincorporated plumas,1987,16750
riverside,banning,1987,16700
riverside,beaumont,1987,7800
riverside,blythe,1987,7825
riverside,calimesa,1987,0
riverside,canyon lake,1987,0
riverside,cathedral city,1987,22000
riverside,coachella,1987,14900
riverside,corona,1987,50100
riverside,desert hot springs,1987,9400
riverside,eastvale,1987,0
riverside,hemet,1987,30550
riverside,indian wells,1987,2210
riverside,indio,1987,31000
riverside,jurupa valley,1987,0
riverside,la quinta,1987,7975
riverside,lake elsinore,1987,13800
riverside,menifee,1987,0
riverside,moreno valley,1987,81100
riverside,murrieta,1987,0
riverside,norco,1987,22700
riverside,palm desert,1987,18900
riverside,palm springs,1987,33000
riverside,perris,1987,12950
riverside,rancho mirage,1987,8500
riverside,riverside,1987,205400
riverside,san jacinto,1987,12050
riverside,temecula,1987,0
riverside,unincorporated riverside,1987,310800
riverside,wildomar,1987,0
sacramento,citrus heights,1987,0
sacramento,elk grove,1987,0
sacramento,folsom,1987,20400
sacramento,galt,1987,7250
sacramento,isleton,1987,850
sacramento,rancho cordova,1987,0
sacramento,sacramento,1987,340600
sacramento,unincorporated sacramento,1987,565600
san benito,hollister,1987,16950
san benito,san juan bautista,1987,1400
san benito,unincorporated san benito,1987,13700
san bernardino,adelanto,1987,6075
san bernardino,apple valley,1987,0
san bernardino,barstow,1987,19950
san bernardino,big bear lake,1987,5400
san bernardino,chino,1987,51400
san bernardino,chino hills,1987,0
san bernardino,colton,1987,31750
san bernardino,fontana,1987,59000
san bernardino,grand terrace,1987,9575
san bernardino,hesperia,1987,0
san bernardino,highland,1987,0
san bernardino,loma linda,1987,13700
san bernardino,montclair,1987,26200
san bernardino,needles,1987,4750
san bernardino,ontario,1987,115300
san bernardino,rancho cucamonga,1987,71300
san bernardino,redlands,1987,52600
san bernardino,rialto,1987,57000
san bernardino,san bernardino,1987,143500
san bernardino,twentynine palms,1987,0
san bernardino,unincorporated san bernardino,1987,406400
san bernardino,upland,1987,57900
san bernardino,victorville,1987,23800
san bernardino,yucaipa,1987,0
san bernardino,yucca valley,1987,0
san diego,carlsbad,1987,53400
san diego,chula vista,1987,121600
san diego,coronado,1987,25700
san diego,del mar,1987,4760
san diego,el cajon,1987,84300
san diego,encinitas,1987,50500
san diego,escondido,1987,87400
san diego,imperial beach,1987,24800
san diego,la mesa,1987,51100
san diego,lemon grove,1987,22950
san diego,national city,1987,53300
san diego,oceanside,1987,102100
san diego,poway,1987,38500
san diego,san diego,1987,1019400
san diego,san marcos,1987,23600
san diego,santee,1987,49900
san diego,solana beach,1987,13100
san diego,unincorporated san diego,1987,345100
san diego,vista,1987,52200
san francisco,san francisco,1987,736700
san joaquin,escalon,1987,3810
san joaquin,lathrop,1987,0
san joaquin,lodi,1987,46750
san joaquin,manteca,1987,36500
san joaquin,ripon,1987,6100
san joaquin,stockton,1987,193700
san joaquin,tracy,1987,26450
san joaquin,unincorporated san joaquin,1987,128300
san luis obispo,arroyo grande,1987,12900
san luis obispo,atascadero,1987,20750
san luis obispo,el paso de robles,1987,15550
san luis obispo,grover city,1987,10750
san luis obispo,morro bay,1987,9325
san luis obispo,pismo beach,1987,6575
san luis obispo,san luis obispo,1987,38500
san luis obispo,unincorporated san luis obispo,1987,79600
san mateo,atherton,1987,7350
san mateo,belmont,1987,24300
san mateo,brisbane,1987,2940
san mateo,burlingame,1987,26650
san mateo,colma,1987,960
san mateo,daly city,1987,86600
san mateo,east palo alto,1987,21950
san mateo,foster city,1987,26250
san mateo,half moon bay,1987,7725
san mateo,hillsborough,1987,10600
san mateo,menlo park,1987,27500
san mateo,millbrae,1987,20200
san mateo,pacifica,1987,36600
san mateo,portola valley,1987,4150
san mateo,redwood city,1987,61300
san mateo,san bruno,1987,36500
san mateo,san carlos,1987,25450
san mateo,san mateo,1987,83200
san mateo,south san francisco,1987,52700
san mateo,unincorporated san mateo,1987,54700
san mateo,woodside,1987,5075
santa barbara,buellton,1987,0
santa barbara,carpinteria,1987,12350
santa barbara,goleta,1987,0
santa barbara,guadalupe,1987,5200
santa barbara,lompoc,1987,33350
santa barbara,santa barbara,1987,81800
santa barbara,santa maria,1987,55400
santa barbara,solvang,1987,4150
santa barbara,unincorporated santa barbara,1987,156000
santa clara,campbell,1987,34100
santa clara,cupertino,1987,38350
santa clara,gilroy,1987,28450
santa clara,los altos,1987,26250
santa clara,los altos hills,1987,7400
santa clara,los gatos,1987,27300
santa clara,milpitas,1987,45500
santa clara,monte sereno,1987,3270
santa clara,morgan hill,1987,20500
santa clara,mountain view,1987,63800
santa clara,palo alto,1987,55800
santa clara,san jose,1987,738300
santa clara,santa clara,1987,89800
santa clara,saratoga,1987,28100
santa clara,sunnyvale,1987,115000
santa clara,unincorporated santa clara,1987,105100
santa cruz,capitola,1987,9700
santa cruz,santa cruz,1987,45150
santa cruz,scotts valley,1987,7300
santa cruz,unincorporated santa cruz,1987,124800
santa cruz,watsonville,1987,28450
shasta,anderson,1987,7850
shasta,redding,1987,53800
shasta,shasta lake,1987,0
shasta,unincorporated shasta,1987,71000
sierra,loyalton,1987,980
sierra,unincorporated sierra,1987,2190
siskiyou,dorris,1987,890
siskiyou,dunsmuir,1987,2080
siskiyou,etna,1987,810
siskiyou,fort jones,1987,590
siskiyou,montague,1987,1460
siskiyou,mt. shasta,1987,3140
siskiyou,tulelake,1987,950
siskiyou,unincorporated siskiyou,1987,21950
siskiyou,weed,1987,2930
siskiyou,yreka,1987,6450
solano,benicia,1987,21250
solano,dixon,1987,10000
solano,fairfield,1987,67800
solano,rio vista,1987,3260
solano,suisun city,1987,17150
solano,unincorporated solano,1987,19100
solano,vacaville,1987,58700
solano,vallejo,1987,94300
sonoma,cloverdale,1987,4450
sonoma,cotati,1987,4410
sonoma,healdsburg,1987,8650
sonoma,petaluma,1987,39000
sonoma,rohnert park,1987,32450
sonoma,santa rosa,1987,101800
sonoma,sebastopol,1987,6475
sonoma,sonoma,1987,7025
sonoma,unincorporated sonoma,1987,144300
sonoma,windsor,1987,0
stanislaus,ceres,1987,18550
stanislaus,hughson,1987,3060
stanislaus,modesto,1987,140100
stanislaus,newman,1987,3430
stanislaus,oakdale,1987,10450
stanislaus,patterson,1987,5525
stanislaus,riverbank,1987,7000
stanislaus,turlock,1987,34450
stanislaus,unincorporated stanislaus,1987,92600
stanislaus,waterford,1987,3690
sutter,live oak,1987,3860
sutter,unincorporated sutter,1987,32600
sutter,yuba,1987,22750
tehama,corning,1987,5475
tehama,red bluff,1987,11450
tehama,tehama,1987,380
tehama,unincorporated tehama,1987,27850
