year,county_name,state_name,estab
2021,Doniphan,Kansas,152
2021,Douglas,Kansas,2743
2021,Edwards,Kansas,75
2021,Elk,Kansas,56
2021,Ellis,Kansas,1106
2021,Ellsworth,Kansas,164
2021,Finney,Kansas,1017
2021,Ford,Kansas,780
2021,Franklin,Kansas,552
2021,Geary,Kansas,582
2021,Gove,Kansas,129
2021,Graham,Kansas,86
2021,Grant,Kansas,214
2021,Gray,Kansas,237
2021,Greeley,Kansas,40
2021,Greenwood,Kansas,159
2021,Hamilton,Kansas,73
2021,Harper,Kansas,187
2021,Harvey,Kansas,747
2021,Haskell,Kansas,114
2021,Hodgeman,Kansas,46
2021,Jackson,Kansas,253
2021,Jefferson,Kansas,309
2021,Jewell,Kansas,80
2021,Johnson,Kansas,18623
2021,Kearny,Kansas,86
2021,Kingman,Kansas,216
2021,Kiowa,Kansas,85
2021,Labette,Kansas,439
2021,Lane,Kansas,64
2021,Leavenworth,Kansas,1273
2021,Lincoln,Kansas,82
2021,Linn,Kansas,198
2021,Logan,Kansas,106
2021,Lyon,Kansas,819
2021,McPherson,Kansas,897
2021,Marion,Kansas,261
2021,Marshall,Kansas,366
2021,Meade,Kansas,121
2021,Miami,Kansas,764
2021,Mitchell,Kansas,237
2021,Montgomery,Kansas,738
2021,Morris,Kansas,133
2021,Morton,Kansas,70
2021,Nemaha,Kansas,369
2021,Neosho,Kansas,421
2021,Ness,Kansas,125
2021,Norton,Kansas,179
2021,Osage,Kansas,242
2021,Osborne,Kansas,130
2021,Ottawa,Kansas,132
2021,Pawnee,Kansas,138
2021,Phillips,Kansas,224
2021,Pottawatomie,Kansas,652
2021,Pratt,Kansas,367
2021,Rawlins,Kansas,96
2021,Reno,Kansas,1578
2021,Republic,Kansas,173
2021,Rice,Kansas,257
2021,Riley,Kansas,1607
2021,Rooks,Kansas,171
2021,Rush,Kansas,93
2021,Russell,Kansas,249
2021,Saline,Kansas,1466
2021,Scott,Kansas,194
2021,Sedgwick,Kansas,12404
2021,Seward,Kansas,528
2021,Shawnee,Kansas,4023
2021,Sheridan,Kansas,108
2021,Sherman,Kansas,259
2021,Smith,Kansas,126
2021,Stafford,Kansas,117
2021,Stanton,Kansas,56
2021,Stevens,Kansas,134
2021,Sumner,Kansas,470
2021,Thomas,Kansas,332
2021,Trego,Kansas,118
2021,Wabaunsee,Kansas,128
2021,Wallace,Kansas,55
2021,Washington,Kansas,200
2021,Wichita,Kansas,88
2021,Wilson,Kansas,210
2021,Woodson,Kansas,75
2021,Wyandotte,Kansas,3107
2021,Adair,Kentucky,321
2021,Allen,Kentucky,247
2021,Anderson,Kentucky,342
2021,Ballard,Kentucky,151
2021,Barren,Kentucky,812
2021,Bath,Kentucky,144
2021,Bell,Kentucky,455
2021,Boone,Kentucky,3153
2021,Bourbon,Kentucky,369
2021,Boyd,Kentucky,1200
2021,Boyle,Kentucky,766
2021,Bracken,Kentucky,90
2021,Breathitt,Kentucky,149
2021,Breckinridge,Kentucky,284
2021,Bullitt,Kentucky,1222
2021,Butler,Kentucky,182
2021,Caldwell,Kentucky,267
2021,Calloway,Kentucky,876
2021,Campbell,Kentucky,1715
2021,Carlisle,Kentucky,88
2021,Carroll,Kentucky,225
2021,Carter,Kentucky,403
2021,Casey,Kentucky,220
2021,Christian,Kentucky,1263
2021,Clark,Kentucky,757
2021,Clay,Kentucky,226
2021,Clinton,Kentucky,170
2021,Crittenden,Kentucky,149
2021,Cumberland,Kentucky,103
2021,Daviess,Kentucky,2378
2021,Edmonson,Kentucky,115
2021,Elliott,Kentucky,39
2021,Estill,Kentucky,174
2021,Fayette,Kentucky,8948
2021,Fleming,Kentucky,221
2021,Floyd,Kentucky,687
2021,Franklin,Kentucky,1203
2021,Fulton,Kentucky,118
2021,Gallatin,Kentucky,88
2021,Garrard,Kentucky,231
2021,Grant,Kentucky,368
2021,Graves,Kentucky,692
2021,Grayson,Kentucky,436
2021,Green,Kentucky,164
2021,Greenup,Kentucky,466
2021,Hancock,Kentucky,132
2021,Hardin,Kentucky,2219
2021,Harlan,Kentucky,354
2021,Harrison,Kentucky,278
2021,Hart,Kentucky,266
2021,Henderson,Kentucky,982
2021,Henry,Kentucky,209
2021,Hickman,Kentucky,75
2021,Hopkins,Kentucky,890
2021,Jackson,Kentucky,103
2021,Jefferson,Kentucky,20123
2021,Jessamine,Kentucky,1226
2021,Johnson,Kentucky,344
2021,Kenton,Kentucky,3214
2021,Knott,Kentucky,154
2021,Knox,Kentucky,455
2021,Larue,Kentucky,200
2021,Laurel,Kentucky,1202
2021,Lawrence,Kentucky,199
2021,Lee,Kentucky,92
2021,Leslie,Kentucky,98
2021,Letcher,Kentucky,276
2021,Lewis,Kentucky,125
2021,Lincoln,Kentucky,289
2021,Livingston,Kentucky,139
2021,Logan,Kentucky,472
2021,Lyon,Kentucky,162
2021,McCracken,Kentucky,2037
2021,McCreary,Kentucky,155
2021,McLean,Kentucky,160
2021,Madison,Kentucky,1736
2021,Magoffin,Kentucky,149
2021,Marion,Kentucky,340
2021,Marshall,Kentucky,698
2021,Martin,Kentucky,130
2021,Mason,Kentucky,416
2021,Meade,Kentucky,360
2021,Menifee,Kentucky,56
2021,Mercer,Kentucky,344
2021,Metcalfe,Kentucky,118
2021,Monroe,Kentucky,206
2021,Montgomery,Kentucky,546
2021,Morgan,Kentucky,145
2021,Muhlenberg,Kentucky,509
2021,Nelson,Kentucky,990
2021,Nicholas,Kentucky,73
2021,Ohio,Kentucky,356
2021,Oldham,Kentucky,1311
2021,Owen,Kentucky,124
2021,Owsley,Kentucky,39
2021,Pendleton,Kentucky,177
2021,Perry,Kentucky,546
2021,Pike,Kentucky,1094
2021,Powell,Kentucky,174
2021,Pulaski,Kentucky,1437
2021,Robertson,Kentucky,20
2021,Rockcastle,Kentucky,198
2021,Rowan,Kentucky,527
2021,Russell,Kentucky,337
2021,Scott,Kentucky,1001
2021,Shelby,Kentucky,1072
2021,Simpson,Kentucky,394
2021,Spencer,Kentucky,224
2021,Taylor,Kentucky,603
2021,Todd,Kentucky,195
2021,Trigg,Kentucky,218
2021,Trimble,Kentucky,75
2021,Union,Kentucky,248
2021,Warren,Kentucky,2913
2021,Washington,Kentucky,242
2021,Wayne,Kentucky,273
2021,Webster,Kentucky,206
2021,Whitley,Kentucky,607
2021,Wolfe,Kentucky,87
2021,Woodford,Kentucky,566
2021,Acadia Parish,Louisiana,1131
2021,Allen Parish,Louisiana,303
2021,Ascension Parish,Louisiana,2530
2021,Assumption Parish,Louisiana,240
2021,Avoyelles Parish,Louisiana,689
2021,Beauregard Parish,Louisiana,622
2021,Bienville Parish,Louisiana,211
2021,Bossier Parish,Louisiana,2577
2021,Caddo Parish,Louisiana,6036
2021,Calcasieu Parish,Louisiana,4651
2021,Caldwell Parish,Louisiana,169
2021,Cameron Parish,Louisiana,131
2021,Catahoula Parish,Louisiana,172
2021,Claiborne Parish,Louisiana,201
2021,Concordia Parish,Louisiana,349
2021,De Soto Parish,Louisiana,430
2021,East Baton Rouge Parish,Louisiana,12559
2021,East Carroll Parish,Louisiana,108
2021,East Feliciana Parish,Louisiana,247
2021,Evangeline Parish,Louisiana,498
2021,Franklin Parish,Louisiana,404
2021,Grant Parish,Louisiana,196
2021,Iberia Parish,Louisiana,1490
2021,Iberville Parish,Louisiana,551
2021,Jackson Parish,Louisiana,240
2021,Jefferson Parish,Louisiana,11783
2021,Jefferson Davis Parish,Louisiana,655
2021,Lafayette Parish,Louisiana,8674
2021,Lafourche Parish,Louisiana,1695
2021,LaSalle Parish,Louisiana,348
2021,Lincoln Parish,Louisiana,1140
2021,Livingston Parish,Louisiana,1988
2021,Madison Parish,Louisiana,180
2021,Morehouse Parish,Louisiana,431
2021,Natchitoches Parish,Louisiana,809
2021,Orleans Parish,Louisiana,9909
2021,Ouachita Parish,Louisiana,4209
2021,Plaquemines Parish,Louisiana,636
2021,Pointe Coupee Parish,Louisiana,343
2021,Rapides Parish,Louisiana,3133
2021,Red River Parish,Louisiana,125
2021,Richland Parish,Louisiana,422
2021,Sabine Parish,Louisiana,468
2021,St. Bernard Parish,Louisiana,686
2021,St. Charles Parish,Louisiana,984
2021,St. Helena Parish,Louisiana,113
2021,St. James Parish,Louisiana,330
2021,St. John the Baptist Parish,Louisiana,723
2021,St. Landry Parish,Louisiana,1572
2021,St. Martin Parish,Louisiana,936
2021,St. Mary Parish,Louisiana,1095
2021,St. Tammany Parish,Louisiana,6807
2021,Tangipahoa Parish,Louisiana,2598
2021,Tensas Parish,Louisiana,61
2021,Terrebonne Parish,Louisiana,2662
2021,Union Parish,Louisiana,348
2021,Vermilion Parish,Louisiana,966
2021,Vernon Parish,Louisiana,666
2021,Washington Parish,Louisiana,636
2021,Webster Parish,Louisiana,764
2021,West Baton Rouge Parish,Louisiana,585
2021,West Carroll Parish,Louisiana,166
2021,West Feliciana Parish,Louisiana,190
2021,Winn Parish,Louisiana,272
2021,Androscoggin,Maine,2867
2021,Aroostook,Maine,1877
2021,Cumberland,Maine,12028
2021,Franklin,Maine,888
2021,Hancock,Maine,2333
2021,Kennebec,Maine,3216
2021,Knox,Maine,1803
2021,Lincoln,Maine,1399
2021,Oxford,Maine,1352
2021,Penobscot,Maine,4153
2021,Piscataquis,Maine,466
2021,Sagadahoc,Maine,980
2021,Somerset,Maine,1185
2021,Waldo,Maine,1012
2021,Washington,Maine,820
2021,York,Maine,5738
2021,Allegany,Maryland,1472
2021,Anne Arundel,Maryland,14547
2021,Baltimore,Maryland,20243
2021,Calvert,Maryland,1734
2021,Caroline,Maryland,597
2021,Carroll,Maryland,4197
2021,Cecil,Maryland,1738
2021,Charles,Maryland,2710
2021,Dorchester,Maryland,658
2021,Frederick,Maryland,6348
2021,Garrett,Maryland,928
2021,Harford,Maryland,5559
2021,Howard,Maryland,9682
2021,Kent,Maryland,590
2021,Montgomery,Maryland,27586
2021,Prince George's,Maryland,16130
2021,Queen Anne's,Maryland,1401
2021,St. Mary's,Maryland,2009
2021,Somerset,Maryland,346
2021,Talbot,Maryland,1457
2021,Washington,Maryland,3434
2021,Wicomico,Maryland,2479
2021,Worcester,Maryland,2186
2021,Baltimore city,Maryland,12383
2021,Barnstable,Massachusetts,8655
2021,Berkshire,Massachusetts,3740
2021,Bristol,Massachusetts,12904
2021,Dukes,Massachusetts,1174
2021,Essex,Massachusetts,19381
2021,Franklin,Massachusetts,1536
2021,Hampden,Massachusetts,9295
2021,Hampshire,Massachusetts,3436
2021,Middlesex,Massachusetts,44320
2021,Nantucket,Massachusetts,1199
2021,Norfolk,Massachusetts,20267
2021,Plymouth,Massachusetts,12953
2021,Suffolk,Massachusetts,21813
2021,Worcester,Massachusetts,18556
2021,Alcona,Michigan,171
2021,Alger,Michigan,227
2021,Allegan,Michigan,2462
2021,Alpena,Michigan,801
2021,Antrim,Michigan,581
2021,Arenac,Michigan,319
2021,Baraga,Michigan,169
2021,Barry,Michigan,935
2021,Bay,Michigan,2028
2021,Benzie,Michigan,474
2021,Berrien,Michigan,3513
2021,Branch,Michigan,813
2021,Calhoun,Michigan,2414
2021,Cass,Michigan,764
2021,Charlevoix,Michigan,844
2021,Cheboygan,Michigan,743
2021,Chippewa,Michigan,778
2021,Clare,Michigan,567
2021,Clinton,Michigan,1354
2021,Crawford,Michigan,303
2021,Delta,Michigan,978
2021,Dickinson,Michigan,808
2021,Eaton,Michigan,2149
2021,Emmet,Michigan,1527
2021,Genesee,Michigan,7646
2021,Gladwin,Michigan,400
2021,Gogebic,Michigan,354
2021,Grand Traverse,Michigan,3435
2021,Gratiot,Michigan,721
2021,Hillsdale,Michigan,753
2021,Houghton,Michigan,873
2021,Huron,Michigan,887
2021,Ingham,Michigan,6085
2021,Ionia,Michigan,882
2021,Iosco,Michigan,608
2021,Iron,Michigan,349
2021,Isabella,Michigan,1375
2021,Jackson,Michigan,2962
2021,Kalamazoo,Michigan,5595
2021,Kalkaska,Michigan,339
2021,Kent,Michigan,17226
2021,Keweenaw,Michigan,62
2021,Lake,Michigan,158
2021,Lapeer,Michigan,1717
2021,Leelanau,Michigan,772
2021,Lenawee,Michigan,1764
2021,Livingston,Michigan,4360
2021,Luce,Michigan,165
2021,Mackinac,Michigan,450
2021,Macomb,Michigan,19119
2021,Manistee,Michigan,566
2021,Marquette,Michigan,1623
2021,Mason,Michigan,713
2021,Mecosta,Michigan,717
2021,Menominee,Michigan,447
2021,Midland,Michigan,1781
2021,Missaukee,Michigan,309
2021,Monroe,Michigan,2346
2021,Montcalm,Michigan,1033
2021,Montmorency,Michigan,208
2021,Muskegon,Michigan,3088
2021,Newaygo,Michigan,827
2021,Oakland,Michigan,39178
2021,Oceana,Michigan,477
2021,Ogemaw,Michigan,552
2021,Ontonagon,Michigan,167
2021,Osceola,Michigan,432
2021,Oscoda,Michigan,187
2021,Otsego,Michigan,820
2021,Ottawa,Michigan,6514
2021,Presque Isle,Michigan,313
2021,Roscommon,Michigan,536
2021,Saginaw,Michigan,4100
2021,St. Clair,Michigan,3049
2021,St. Joseph,Michigan,1125
2021,Sanilac,Michigan,811
2021,Schoolcraft,Michigan,217
2021,Shiawassee,Michigan,1134
2021,Tuscola,Michigan,814
2021,Van Buren,Michigan,1285
2021,Washtenaw,Michigan,8150
2021,Wayne,Michigan,33056
2021,Wexford,Michigan,894
2021,Aitkin,Minnesota,411
2021,Anoka,Minnesota,8226
2021,Becker,Minnesota,956
2021,Beltrami,Minnesota,1251
2021,Benton,Minnesota,929
2021,Big Stone,Minnesota,178
2021,Blue Earth,Minnesota,1941
2021,Brown,Minnesota,803
2021,Carlton,Minnesota,680
2021,Carver,Minnesota,2619
2021,Cass,Minnesota,867
2021,Chippewa,Minnesota,375
2021,Chisago,Minnesota,1334
2021,Clay,Minnesota,1325
2021,Clearwater,Minnesota,195
2021,Cook,Minnesota,289
2021,Cottonwood,Minnesota,339
2021,Crow Wing,Minnesota,2227
2021,Dakota,Minnesota,10770
2021,Dodge,Minnesota,403
2021,Douglas,Minnesota,1355
2021,Faribault,Minnesota,399
2021,Fillmore,Minnesota,586
2021,Freeborn,Minnesota,761
2021,Goodhue,Minnesota,1257
2021,Grant,Minnesota,208
2021,Hennepin,Minnesota,40630
2021,Houston,Minnesota,417
2021,Hubbard,Minnesota,602
2021,Isanti,Minnesota,952
2021,Itasca,Minnesota,1144
2021,Jackson,Minnesota,298
2021,Kanabec,Minnesota,303
2021,Kandiyohi,Minnesota,1401
2021,Kittson,Minnesota,145
2021,Koochiching,Minnesota,374
2021,Lac qui Parle,Minnesota,200
2021,Lake,Minnesota,316
2021,Lake of the Woods,Minnesota,167
2021,Le Sueur,Minnesota,719
2021,Lincoln,Minnesota,190
2021,Lyon,Minnesota,821
2021,McLeod,Minnesota,953
2021,Mahnomen,Minnesota,97
2021,Marshall,Minnesota,253
2021,Martin,Minnesota,601
2021,Meeker,Minnesota,593
2021,Mille Lacs,Minnesota,719
2021,Morrison,Minnesota,921
2021,Mower,Minnesota,804
2021,Murray,Minnesota,263
2021,Nicollet,Minnesota,695
2021,Nobles,Minnesota,578
2021,Norman,Minnesota,175
2021,Olmsted,Minnesota,3658
2021,Otter Tail,Minnesota,1727
2021,Pennington,Minnesota,368
2021,Pine,Minnesota,631
2021,Pipestone,Minnesota,308
2021,Polk,Minnesota,740
2021,Pope,Minnesota,375
2021,Ramsey,Minnesota,13624
2021,Red Lake,Minnesota,95
2021,Redwood,Minnesota,510
2021,Renville,Minnesota,460
2021,Rice,Minnesota,1539
2021,Rock,Minnesota,288
2021,Roseau,Minnesota,413
2021,St. Louis,Minnesota,5305
2021,Scott,Minnesota,3516
2021,Sherburne,Minnesota,2239
2021,Sibley,Minnesota,365
2021,Stearns,Minnesota,4406
2021,Steele,Minnesota,1011
2021,Stevens,Minnesota,313
2021,Swift,Minnesota,306
2021,Todd,Minnesota,562
2021,Traverse,Minnesota,117
2021,Wabasha,Minnesota,568
2021,Wadena,Minnesota,384
2021,Waseca,Minnesota,449
2021,Washington,Minnesota,6243
2021,Watonwan,Minnesota,293
2021,Wilkin,Minnesota,146
2021,Winona,Minnesota,1155
2021,Wright,Minnesota,3556
2021,Yellow Medicine,Minnesota,324
2021,Adams,Mississippi,735
2021,Alcorn,Mississippi,779
2021,Amite,Mississippi,183
2021,Attala,Mississippi,340
2021,Benton,Mississippi,77
2021,Bolivar,Mississippi,680
2021,Calhoun,Mississippi,236
2021,Carroll,Mississippi,119
2021,Chickasaw,Mississippi,319
2021,Choctaw,Mississippi,126
2021,Claiborne,Mississippi,100
2021,Clarke,Mississippi,218
2021,Clay,Mississippi,336
2021,Coahoma,Mississippi,505
2021,Copiah,Mississippi,447
2021,Covington,Mississippi,328
2021,DeSoto,Mississippi,3186
2021,Forrest,Mississippi,1720
2021,Franklin,Mississippi,119
2021,George,Mississippi,335
2021,Greene,Mississippi,121
2021,Grenada,Mississippi,540
2021,Hancock,Mississippi,773
2021,Harrison,Mississippi,4274
2021,Hinds,Mississippi,5073
2021,Holmes,Mississippi,222
2021,Humphreys,Mississippi,133
2021,Issaquena,Mississippi,15
2021,Itawamba,Mississippi,387
2021,Jackson,Mississippi,2340
2021,Jasper,Mississippi,201
2021,Jefferson,Mississippi,64
2021,Jefferson Davis,Mississippi,127
2021,Jones,Mississippi,1296
2021,Kemper,Mississippi,110
2021,Lafayette,Mississippi,1360
2021,Lamar,Mississippi,1473
2021,Lauderdale,Mississippi,1796
2021,Lawrence,Mississippi,176
2021,Leake,Mississippi,318
2021,Lee,Mississippi,2536
2021,Leflore,Mississippi,664
2021,Lincoln,Mississippi,795
2021,Lowndes,Mississippi,1421
2021,Madison,Mississippi,3335
2021,Marion,Mississippi,576
2021,Marshall,Mississippi,489
2021,Monroe,Mississippi,603
2021,Montgomery,Mississippi,193
2021,Neshoba,Mississippi,500
2021,Newton,Mississippi,329
2021,Noxubee,Mississippi,199
2021,Oktibbeha,Mississippi,955
2021,Panola,Mississippi,603
2021,Pearl River,Mississippi,851
2021,Perry,Mississippi,139
2021,Pike,Mississippi,917
2021,Pontotoc,Mississippi,513
2021,Prentiss,Mississippi,487
2021,Quitman,Mississippi,107
2021,Rankin,Mississippi,3819
2021,Scott,Mississippi,480
2021,Sharkey,Mississippi,104
2021,Simpson,Mississippi,442
2021,Smith,Mississippi,160
2021,Stone,Mississippi,282
2021,Sunflower,Mississippi,414
2021,Tallahatchie,Mississippi,153
2021,Tate,Mississippi,388
2021,Tippah,Mississippi,374
2021,Tishomingo,Mississippi,376
2021,Tunica,Mississippi,175
2021,Union,Mississippi,520
2021,Walthall,Mississippi,206
2021,Warren,Mississippi,975
2021,Washington,Mississippi,1049
2021,Wayne,Mississippi,354
2021,Webster,Mississippi,161
2021,Wilkinson,Mississippi,122
2021,Winston,Mississippi,386
2021,Yalobusha,Mississippi,159
2021,Yazoo,Mississippi,347
2021,Adair,Missouri,562
2021,Andrew,Missouri,281
2021,Atchison,Missouri,181
2021,Audrain,Missouri,510
2021,Barry,Missouri,723
2021,Barton,Missouri,233
2021,Bates,Missouri,350
2021,Benton,Missouri,393
2021,Bollinger,Missouri,205
2021,Boone,Missouri,4615
2021,Buchanan,Missouri,2066
2021,Butler,Missouri,1034
2021,Caldwell,Missouri,155
2021,Callaway,Missouri,746
2021,Camden,Missouri,1471
2021,Cape Girardeau,Missouri,2342
2021,Carroll,Missouri,202
2021,Carter,Missouri,148
2021,Cass,Missouri,2107
2021,Cedar,Missouri,303
2021,Chariton,Missouri,195
2021,Christian,Missouri,1999
2021,Clark,Missouri,140
2021,Clay,Missouri,5399
2021,Clinton,Missouri,375
2021,Cole,Missouri,2200
2021,Cooper,Missouri,385
2021,Crawford,Missouri,494
2021,Dade,Missouri,137
2021,Dallas,Missouri,293
2021,Daviess,Missouri,157
2021,DeKalb,Missouri,214
2021,Dent,Missouri,299
2021,Douglas,Missouri,203
2021,Dunklin,Missouri,659
2021,Franklin,Missouri,2677
2021,Gasconade,Missouri,400
2021,Gentry,Missouri,185
2021,Greene,Missouri,8558
2021,Grundy,Missouri,229
2021,Harrison,Missouri,181
2021,Henry,Missouri,575
2021,Hickory,Missouri,155
2021,Holt,Missouri,136
2021,Howard,Missouri,187
2021,Howell,Missouri,1113
2021,Iron,Missouri,196
2021,Jackson,Missouri,18253
2021,Jasper,Missouri,2805
2021,Jefferson,Missouri,3881
2021,Johnson,Missouri,945
2021,Knox,Missouri,97
2021,Laclede,Missouri,752
2021,Lafayette,Missouri,719
2021,Lawrence,Missouri,686
2021,Lewis,Missouri,184
2021,Lincoln,Missouri,975
2021,Linn,Missouri,295
2021,Livingston,Missouri,397
2021,McDonald,Missouri,313
2021,Macon,Missouri,348
2021,Madison,Missouri,254
2021,Maries,Missouri,129
2021,Marion,Missouri,817
2021,Mercer,Missouri,74
2021,Miller,Missouri,712
2021,Mississippi,Missouri,227
2021,Moniteau,Missouri,332
2021,Monroe,Missouri,167
2021,Montgomery,Missouri,248
2021,Morgan,Missouri,529
2021,New Madrid,Missouri,408
2021,Newton,Missouri,1247
2021,Nodaway,Missouri,484
2021,Oregon,Missouri,178
2021,Osage,Missouri,271
2021,Ozark,Missouri,156
2021,Pemiscot,Missouri,315
2021,Perry,Missouri,502
2021,Pettis,Missouri,1030
2021,Phelps,Missouri,1032
2021,Pike,Missouri,383
2021,Platte,Missouri,2538
2021,Polk,Missouri,607
2021,Pulaski,Missouri,659
2021,Putnam,Missouri,82
2021,Ralls,Missouri,219
2021,Randolph,Missouri,525
2021,Ray,Missouri,348
2021,Reynolds,Missouri,135
2021,Ripley,Missouri,293
2021,St. Charles,Missouri,8784
2021,St. Clair,Missouri,164
2021,Ste. Genevieve,Missouri,405
2021,St. Francois,Missouri,1394
2021,St. Louis,Missouri,30807
2021,Saline,Missouri,459
2021,Schuyler,Missouri,74
2021,Scotland,Missouri,132
2021,Scott,Missouri,1021
2021,Shannon,Missouri,150
2021,Shelby,Missouri,165
2021,Stoddard,Missouri,666
2021,Stone,Missouri,714
2021,Sullivan,Missouri,103
2021,Taney,Missouri,1906
2021,Texas,Missouri,437
2021,Vernon,Missouri,479
2021,Warren,Missouri,627
2021,Washington,Missouri,367
2021,Wayne,Missouri,216
2021,Webster,Missouri,697
2021,Worth,Missouri,49
2021,Wright,Missouri,401
2021,St. Louis city,Missouri,9373
2021,Beaverhead,Montana,393
2021,Big Horn,Montana,190
2021,Blaine,Montana,132
2021,Broadwater,Montana,184
2021,Carbon,Montana,417
2021,Carter,Montana,28
2021,Cascade,Montana,2423
2021,Chouteau,Montana,147
2021,Custer,Montana,431
2021,Daniels,Montana,73
2021,Dawson,Montana,309
2021,Deer Lodge,Montana,295
2021,Fallon,Montana,128
2021,Fergus,Montana,432
2021,Flathead,Montana,4737
2021,Gallatin,Montana,6473
2021,Garfield,Montana,29
2021,Glacier,Montana,232
2021,Golden Valley,Montana,13
2021,Granite,Montana,110
2021,Hill,Montana,493
2021,Jefferson,Montana,322
2021,Judith Basin,Montana,57
2021,Lake,Montana,913
2021,Lewis and Clark,Montana,2493
2021,Liberty,Montana,69
2021,Lincoln,Montana,646
2021,McCone,Montana,54
2021,Madison,Montana,394
2021,Meagher,Montana,82
2021,Mineral,Montana,127
2021,Missoula,Montana,4704
2021,Musselshell,Montana,107
2021,Park,Montana,909
2021,Petroleum,Montana,11
2021,Phillips,Montana,136
